run	year	tschg	area
7	17	11	8300
7	17	12	8100
7	17	13	10500
7	17	14	20100
7	17	15	3000
7	17	16	1600
7	17	17	1300
7	17	67	472300
7	17	NA	454500
7	18	2	12800
7	18	3	6500
7	18	4	4700
7	18	5	10200
7	18	6	3000
7	18	7	4900
7	18	8	20000
7	18	9	2700
7	18	10	2500
7	18	11	8000
7	18	12	8300
7	18	13	8000
7	18	14	10500
7	18	15	20000
7	18	16	2900
7	18	17	1600
7	18	18	1300
7	18	68	470500
7	18	NA	453300
7	19	2	3700
7	19	3	12800
7	19	4	6500
7	19	5	4700
7	19	6	10200
7	19	7	3000
7	19	8	4900
7	19	9	20000
7	19	10	2700
7	19	11	2500
7	19	12	8000
7	19	13	8300
7	19	14	7900
7	19	15	10500
7	19	16	20000
7	19	17	2900
7	19	18	1600
7	19	19	1300
7	19	69	470200
7	19	NA	453200
7	20	2	500
7	20	3	3700
7	20	4	12700
7	20	5	6500
7	20	6	4700
7	20	7	10200
7	20	8	3000
7	20	9	4900
7	20	10	20000
7	20	11	2700
7	20	12	2500
7	20	13	8000
7	20	14	8300
7	20	15	7800
7	20	16	10500
7	20	17	19900
7	20	18	2900
7	20	19	1600
7	20	20	1300
7	20	70	468200
7	20	NA	451900
8	1	51	535000
8	1	NA	514000
8	2	2	6400
8	2	52	532300
8	2	NA	512000
8	3	2	4700
8	3	3	6300
8	3	53	530400
8	3	NA	509700
8	4	2	4300
8	4	3	4700
8	4	4	6300
8	4	54	529300
8	4	NA	508800
8	5	2	2000
8	5	3	4300
8	5	4	4700
8	5	5	6300
8	5	55	529000
8	5	NA	508200
8	6	2	800
8	6	3	2000
8	6	4	4100
8	6	5	4700
8	6	6	6200
8	6	56	517400
8	6	NA	495700
8	7	2	24500
8	7	3	800
8	7	4	2000
8	7	5	4100
8	7	6	4700
8	7	7	6200
8	7	57	516500
8	7	NA	495000
8	8	2	1600
8	8	3	24400
8	8	4	800
8	8	5	2000
8	8	6	4100
8	8	7	4700
8	8	8	6100
8	8	58	514500
8	8	NA	491800
8	9	2	5400
8	9	3	1600
8	9	4	24400
8	9	5	800
8	9	6	2000
8	9	7	4100
8	9	8	4700
8	9	9	6000
8	9	59	513600
8	9	NA	491000
8	10	2	1800
8	10	3	5400
8	10	4	1600
8	10	5	24300
8	10	6	800
8	10	7	2000
8	10	8	4000
8	10	9	4700
8	10	10	6000
8	10	60	511200
8	10	NA	488500
8	11	2	5100
8	11	3	1800
8	11	4	5400
8	11	5	1600
8	11	6	24200
8	11	7	800
8	11	8	2000
8	11	9	4000
8	11	10	4700
8	11	11	6000
8	11	61	510700
8	11	NA	487500
8	12	2	1600
8	12	3	5100
8	12	4	1800
8	12	5	5300
8	12	6	1600
8	12	7	23800
8	12	8	700
8	12	9	2000
8	12	10	4000
8	12	11	4700
8	12	12	6000
8	12	62	507800
8	12	NA	483900
8	13	2	7100
8	13	3	1600
8	13	4	5100
8	13	5	1800
8	13	6	5200
8	13	7	1600
8	13	8	23700
8	13	9	700
8	13	10	2000
8	13	11	4000
8	13	12	4700
8	13	13	6000
8	13	63	506800
8	13	NA	483300
8	14	2	1800
8	14	3	7100
8	14	4	1500
8	14	5	5000
8	14	6	1700
8	14	7	5200
8	14	8	1600
8	14	9	23600
8	14	10	700
8	14	11	1900
8	14	12	4000
8	14	13	4700
8	14	14	5900
8	14	64	504900
8	14	NA	481200
8	15	2	4500
8	15	3	1800
8	15	4	7100
8	15	5	1500
8	15	6	5000
8	15	7	1700
8	15	8	5200
8	15	9	1600
8	15	10	23300
8	15	11	700
8	15	12	1900
8	15	13	4000
8	15	14	4700
8	15	15	5800
8	15	65	500700
8	15	NA	477700
8	16	2	8200
8	16	3	4500
8	16	4	1800
8	16	5	7100
8	16	6	1400
8	16	7	5000
8	16	8	1700
8	16	9	5200
8	16	10	1600
8	16	11	23300
8	16	12	700
8	16	13	1800
8	16	14	4000
8	16	15	4700
8	16	16	5800
8	16	66	496000
8	16	NA	473000
8	17	2	9200
8	17	3	8100
8	17	4	4400
8	17	5	1800
8	17	6	7000
8	17	7	1400
8	17	8	5000
8	17	9	1700
8	17	10	5200
8	17	11	1600
8	17	12	23300
8	17	13	700
8	17	14	1800
8	17	15	4000
8	17	16	4500
8	17	17	5700
8	17	67	490000
8	17	NA	466800
8	18	2	13200
8	18	3	9200
8	18	4	8100
8	18	5	4400
8	18	6	1800
8	18	7	7000
8	18	8	1400
8	18	9	5000
8	18	10	1600
8	18	11	5200
8	18	12	1600
8	18	13	23000
8	18	14	700
8	18	15	1800
8	18	16	3900
8	18	17	4500
8	18	18	5700
8	18	68	488300
8	18	NA	465500
8	19	2	3500
8	19	3	13100
8	19	4	9100
8	19	5	8100
8	19	6	4300
8	19	7	1800
8	19	8	6900
8	19	9	1300
8	19	10	5000
8	19	11	1600
8	19	12	5200
8	19	13	1600
8	19	14	23000
8	19	15	700
8	19	16	1800
8	19	17	3900
8	19	18	4400
8	19	19	5700
8	19	69	486200
8	19	NA	464000
8	20	2	4200
8	20	3	3400
8	20	4	12900
8	20	5	9000
8	20	6	8000
8	20	7	4300
8	20	8	1700
8	20	9	6700
8	20	10	1300
8	20	11	4800
8	20	12	1600
8	20	13	5000
8	20	14	1500
8	20	15	22000
8	20	16	700
8	20	17	1800
8	20	18	3900
8	20	19	4400
8	20	20	5500
8	20	70	477100
8	20	NA	455200
9	1	51	536000
9	1	NA	513700
9	2	2	5700
9	2	52	532900
9	2	NA	509000
9	3	2	7800
9	3	3	5700
9	3	53	532500
9	3	NA	508600
9	4	2	800
9	4	3	7800
9	4	4	5700
9	4	54	531400
9	4	NA	507900
9	5	2	1800
9	5	3	800
9	5	4	7800
9	5	5	5700
9	5	55	529900
9	5	NA	506800
9	6	2	2600
9	6	3	1800
9	6	4	800
9	6	5	7800
9	6	6	5700
9	6	56	529400
9	6	NA	506500
9	7	2	800
9	7	3	2600
9	7	4	1800
9	7	5	800
9	7	6	7700
9	7	7	5700
9	7	57	527500
9	7	NA	504000
9	8	2	4500
9	8	3	800
9	8	4	2600
9	8	5	1800
9	8	6	800
9	8	7	7600
9	8	8	5700
9	8	58	525900
9	8	NA	501700
9	9	2	4000
9	9	3	4500
9	9	4	800
9	9	5	2600
9	9	6	1800
9	9	7	800
9	9	8	7600
9	9	9	5700
9	9	59	523800
9	9	NA	500200
9	10	2	3500
9	10	3	4000
9	10	4	4500
9	10	5	800
9	10	6	2600
9	10	7	1800
9	10	8	800
9	10	9	7600
9	10	10	5700
9	10	60	522300
9	10	NA	499500
9	11	2	2300
9	11	3	3500
9	11	4	4000
9	11	5	4500
9	11	6	800
9	11	7	2500
9	11	8	1800
9	11	9	700
9	11	10	7600
9	11	11	5700
9	11	61	520900
9	11	NA	498400
9	12	2	2700
9	12	3	2300
9	12	4	3400
9	12	5	3800
9	12	6	4500
9	12	7	800
9	12	8	2500
9	12	9	1800
9	12	10	700
9	12	11	7600
9	12	12	5700
9	12	62	519600
9	12	NA	497000
9	13	2	3000
9	13	3	2700
9	13	4	2200
9	13	5	3400
9	13	6	3800
9	13	7	4500
9	13	8	800
9	13	9	2500
9	13	10	1800
9	13	11	700
9	13	12	7600
9	13	13	5700
9	13	63	517900
9	13	NA	495800
9	14	2	3000
9	14	3	3000
9	14	4	2700
9	14	5	2200
9	14	6	3400
9	14	7	3800
9	14	8	4500
9	14	9	800
9	14	10	2500
9	14	11	1800
9	14	12	700
9	14	13	7600
9	14	14	5600
9	14	64	515800
9	14	NA	494100
9	15	2	3700
9	15	3	3000
9	15	4	3000
9	15	5	2700
9	15	6	2200
9	15	7	3300
9	15	8	3700
9	15	9	4500
9	15	10	800
9	15	11	2500
9	15	12	1800
9	15	13	700
9	15	14	7500
9	15	15	5600
9	15	65	513200
9	15	NA	492200
9	16	2	5000
9	16	3	3700
9	16	4	3000
9	16	5	3000
9	16	6	2700
9	16	7	2200
9	16	8	3300
9	16	9	3700
9	16	10	4500
9	16	11	800
9	16	12	2500
9	16	13	1800
9	16	14	700
9	16	15	7500
9	16	16	5600
9	16	66	512500
9	16	NA	491700
9	17	2	1200
9	17	3	5000
9	17	4	3700
9	17	5	3000
9	17	6	3000
9	17	7	2700
9	17	8	2200
9	17	9	3300
9	17	10	3700
9	17	11	4500
9	17	12	800
9	17	13	2500
9	17	14	1800
9	17	15	600
9	17	16	7500
9	17	17	5600
9	17	67	510600
9	17	NA	490700
9	18	2	3000
9	18	3	1200
9	18	4	5000
9	18	5	3700
9	18	6	3000
9	18	7	3000
9	18	8	2700
9	18	9	2200
9	18	10	3300
9	18	11	3700
9	18	12	4500
9	18	13	800
9	18	14	2500
9	18	15	1800
9	18	16	600
9	18	17	7500
9	18	18	5500
9	18	68	509700
9	18	NA	489300
9	19	2	2400
9	19	3	3000
9	19	4	1200
9	19	5	5000
9	19	6	3600
9	19	7	3000
9	19	8	3000
9	19	9	2700
9	19	10	2200
9	19	11	3300
9	19	12	3700
9	19	13	4500
9	19	14	800
9	19	15	2400
9	19	16	1800
9	19	17	600
9	19	18	7500
9	19	19	5500
9	19	69	505600
9	19	NA	484600
9	20	2	9000
9	20	3	2400
9	20	4	3000
9	20	5	1200
9	20	6	5000
9	20	7	3600
9	20	8	3000
9	20	9	3000
9	20	10	2700
9	20	11	2200
9	20	12	3300
9	20	13	3700
9	20	14	4500
9	20	15	800
9	20	16	2400
9	20	17	1800
9	20	18	600
9	20	19	7500
9	20	20	5500
9	20	70	504700
9	20	NA	483800
10	1	51	537500
10	1	NA	516800
10	2	2	1000
10	2	52	531200
10	2	NA	511200
10	3	2	12000
10	3	3	1000
10	3	53	530800
10	3	NA	510800
10	4	2	800
10	4	3	12000
10	4	4	1000
10	4	54	529600
10	4	NA	509900
10	5	2	2100
10	5	3	800
10	5	4	12000
10	5	5	1000
10	5	55	528300
10	5	NA	508500
10	6	2	2600
10	6	3	2100
10	6	4	800
10	6	5	12000
10	6	6	1000
10	6	56	526400
10	6	NA	507200
10	7	2	3300
10	7	3	2600
10	7	4	2000
10	7	5	800
10	7	6	12000
10	7	7	1000
10	7	57	522300
10	7	NA	504100
10	8	2	7300
10	8	3	3300
10	8	4	2600
10	8	5	2000
10	8	6	800
10	8	7	11400
10	8	8	1000
10	8	58	514200
10	8	NA	496600
10	9	2	16200
10	9	3	7300
10	9	4	3300
10	9	5	2600
10	9	6	2000
10	9	7	800
10	9	8	11400
10	9	9	1000
10	9	59	512500
10	9	NA	495500
10	10	2	2800
10	10	3	15900
10	10	4	7300
10	10	5	3300
10	10	6	2600
10	10	7	2000
10	10	8	800
10	10	9	11400
10	10	10	1000
10	10	60	510400
10	10	NA	492600
10	11	2	5300
10	11	3	2800
10	11	4	15900
10	11	5	7300
10	11	6	3300
10	11	7	2600
10	11	8	2000
10	11	9	800
10	11	10	11400
10	11	11	1000
10	11	61	509500
10	11	NA	491000
10	12	2	2500
10	12	3	5300
10	12	4	2800
10	12	5	15900
10	12	6	7300
10	12	7	3300
10	12	8	2600
10	12	9	2000
10	12	10	800
10	12	11	11400
10	12	12	1000
10	12	62	509300
10	12	NA	490800
10	13	2	400
10	13	3	2500
10	13	4	5300
10	13	5	2800
10	13	6	15800
10	13	7	7300
10	13	8	3300
10	13	9	2600
10	13	10	2000
10	13	11	800
10	13	12	11400
10	13	13	1000
10	13	63	506100
10	13	NA	487500
10	14	2	6600
10	14	3	400
10	14	4	2500
10	14	5	5300
10	14	6	2800
10	14	7	15800
10	14	8	7300
10	14	9	3300
10	14	10	2600
10	14	11	2000
10	14	12	800
10	14	13	11400
10	14	14	1000
10	14	64	505200
10	14	NA	486700
10	15	2	1700
10	15	3	6500
10	15	4	400
10	15	5	2500
10	15	6	5300
10	15	7	2800
10	15	8	15800
10	15	9	7100
10	15	10	3300
10	15	11	2600
10	15	12	2000
10	15	13	800
10	15	14	11400
10	15	15	1000
10	15	65	503900
10	15	NA	485200
10	16	2	3100
10	16	3	1700
10	16	4	6500
10	16	5	400
10	16	6	2500
10	16	7	5300
10	16	8	2800
10	16	9	15400
10	16	10	7000
10	16	11	3200
10	16	12	2500
10	16	13	2000
10	16	14	800
10	16	15	11400
10	16	16	1000
10	16	66	501500
10	16	NA	482200
10	17	2	6100
10	17	3	3100
10	17	4	1700
10	17	5	6500
10	17	6	400
10	17	7	2300
10	17	8	5300
10	17	9	2800
10	17	10	15400
10	17	11	7000
10	17	12	3200
10	17	13	2300
10	17	14	2000
10	17	15	800
10	17	16	11400
10	17	17	1000
10	17	67	498400
10	17	NA	478800
10	18	2	6900
10	18	3	6100
10	18	4	3100
10	18	5	1700
10	18	6	6500
10	18	7	400
10	18	8	2300
10	18	9	5300
10	18	10	2800
10	18	11	15400
10	18	12	7000
10	18	13	3200
10	18	14	2300
10	18	15	2000
10	18	16	800
10	18	17	11400
10	18	18	1000
10	18	68	497400
10	18	NA	478100
10	19	2	1700
10	19	3	6900
10	19	4	6100
10	19	5	3100
10	19	6	1700
10	19	7	6500
10	19	8	400
10	19	9	2300
10	19	10	5300
10	19	11	2800
10	19	12	15400
10	19	13	7000
10	19	14	3200
10	19	15	2300
10	19	16	2000
10	19	17	800
10	19	18	11400
10	19	19	1000
10	19	69	496300
10	19	NA	477500
10	20	2	1700
10	20	3	1700
10	20	4	6700
10	20	5	6100
10	20	6	3100
10	20	7	1700
10	20	8	6500
10	20	9	400
10	20	10	2200
10	20	11	5100
10	20	12	2700
10	20	13	15100
10	20	14	7000
10	20	15	3200
10	20	16	2100
10	20	17	2000
10	20	18	800
10	20	19	11400
10	20	20	1000
10	20	70	487200
10	20	NA	468700
11	1	51	537500
11	1	NA	516900
11	2	2	1000
11	2	52	536800
11	2	NA	516100
11	3	2	1500
11	3	3	1000
11	3	53	530200
11	3	NA	510900
11	4	2	11800
11	4	3	1500
11	4	4	1000
11	4	54	529800
11	4	NA	510500
11	5	2	800
11	5	3	11800
11	5	4	1500
11	5	5	1000
11	5	55	528400
11	5	NA	508200
11	6	2	3600
11	6	3	800
11	6	4	11600
11	6	5	1500
11	6	6	1000
11	6	56	522900
11	6	NA	504400
11	7	2	9600
11	7	3	3600
11	7	4	800
11	7	5	11400
11	7	6	1500
11	7	7	900
11	7	57	521000
11	7	NA	502600
11	8	2	4000
11	8	3	9600
11	8	4	3600
11	8	5	800
11	8	6	11400
11	8	7	1500
11	8	8	900
11	8	58	520300
11	8	NA	502200
11	9	2	1100
11	9	3	4000
11	9	4	9600
11	9	5	3600
11	9	6	800
11	9	7	11400
11	9	8	1500
11	9	9	900
11	9	59	517100
11	9	NA	499500
11	10	2	5900
11	10	3	1100
11	10	4	4000
11	10	5	9600
11	10	6	3600
11	10	7	800
11	10	8	11400
11	10	9	1500
11	10	10	900
11	10	60	515800
11	10	NA	499100
11	11	2	1700
11	11	3	5800
11	11	4	1100
11	11	5	4000
11	11	6	9500
11	11	7	3600
11	11	8	800
11	11	9	11400
11	11	10	1500
11	11	11	900
11	11	61	512200
11	11	NA	496400
11	12	2	6400
11	12	3	1700
11	12	4	5800
11	12	5	1100
11	12	6	4000
11	12	7	9500
11	12	8	3600
11	12	9	800
11	12	10	11300
11	12	11	1500
11	12	12	900
11	12	62	511300
11	12	NA	495400
11	13	2	2100
11	13	3	6400
11	13	4	1700
11	13	5	5800
11	13	6	1100
11	13	7	4000
11	13	8	9500
11	13	9	3600
11	13	10	800
11	13	11	11200
11	13	12	1500
11	13	13	900
11	13	63	510600
11	13	NA	494300
11	14	2	1900
11	14	3	2100
11	14	4	6000
11	14	5	1700
11	14	6	5700
11	14	7	1100
11	14	8	3900
11	14	9	9400
11	14	10	3600
11	14	11	800
11	14	12	11100
11	14	13	1500
11	14	14	900
11	14	64	507800
11	14	NA	492500
11	15	2	5400
11	15	3	1900
11	15	4	2100
11	15	5	6000
11	15	6	1700
11	15	7	5700
11	15	8	1100
11	15	9	3900
11	15	10	9400
11	15	11	3600
11	15	12	800
11	15	13	11000
11	15	14	1500
11	15	15	900
11	15	65	506600
11	15	NA	491600
11	16	2	2200
11	16	3	5400
11	16	4	1900
11	16	5	2100
11	16	6	6000
11	16	7	1700
11	16	8	5700
11	16	9	1100
11	16	10	3900
11	16	11	9400
11	16	12	3600
11	16	13	800
11	16	14	11000
11	16	15	1500
11	16	16	900
11	16	66	505500
11	16	NA	491000
11	17	2	1700
11	17	3	2200
11	17	4	5400
11	17	5	1900
11	17	6	2100
11	17	7	6000
11	17	8	1700
11	17	9	5700
11	17	10	1100
11	17	11	3900
11	17	12	9400
11	17	13	3600
11	17	14	800
11	17	15	11000
11	17	16	1500
11	17	17	900
11	17	67	505400
11	17	NA	490800
11	18	2	300
11	18	3	1600
11	18	4	2200
11	18	5	5400
11	18	6	1800
11	18	7	2000
11	18	8	5900
11	18	9	1700
11	18	10	5600
11	18	11	1100
11	18	12	3900
11	18	13	9400
11	18	14	3500
11	18	15	800
11	18	16	10900
11	18	17	1500
11	18	18	900
11	18	68	494500
11	18	NA	481200
11	19	2	21000
11	19	3	300
11	19	4	1600
11	19	5	2200
11	19	6	5300
11	19	7	1800
11	19	8	2000
11	19	9	5900
11	19	10	1700
11	19	11	5600
11	19	12	1100
11	19	13	3900
11	19	14	9300
11	19	15	3500
11	19	16	800
11	19	17	10800
11	19	18	1500
11	19	19	900
11	19	69	490400
11	19	NA	478200
11	20	2	7500
11	20	3	20400
11	20	4	300
11	20	5	1500
11	20	6	2200
11	20	7	5300
11	20	8	1800
11	20	9	2000
11	20	10	5900
11	20	11	1700
11	20	12	5600
11	20	13	1100
11	20	14	3900
11	20	15	9300
11	20	16	3500
11	20	17	800
11	20	18	10800
11	20	19	1500
11	20	20	900
11	20	70	487600
11	20	NA	475300
12	1	51	535200
12	1	NA	514800
12	2	2	5400
12	2	52	535000
12	2	NA	514600
12	3	2	400
12	3	3	5400
12	3	53	534200
12	3	NA	513600
12	4	2	1800
12	4	3	400
12	4	4	5300
12	4	54	526100
12	4	NA	505900
12	5	2	15800
12	5	3	1800
12	5	4	400
12	5	5	5300
12	5	55	524900
12	5	NA	504900
12	6	2	2300
12	6	3	15600
12	6	4	1800
12	6	5	400
12	6	6	5300
12	6	56	521000
12	6	NA	499600
12	7	2	9200
12	7	3	2300
12	7	4	15400
12	7	5	1800
12	7	6	400
12	7	7	5300
12	7	57	519200
12	7	NA	497400
12	8	2	4400
12	8	3	9200
12	8	4	2300
12	8	5	15400
12	8	6	1800
12	8	7	400
12	8	8	5300
12	8	58	519000
12	8	NA	497000
12	9	2	600
12	9	3	4400
12	9	4	9200
12	9	5	2300
12	9	6	15200
12	9	7	1800
12	9	8	400
12	9	9	5300
12	9	59	518400
12	9	NA	496800
12	10	2	1000
12	10	3	600
12	10	4	4400
12	10	5	9200
12	10	6	2300
12	10	7	15200
12	10	8	1800
12	10	9	400
12	10	10	5300
12	10	60	517600
12	10	NA	496200
12	11	2	1400
12	11	3	900
12	11	4	600
12	11	5	4400
12	11	6	9200
12	11	7	2300
12	11	8	15100
12	11	9	1800
12	11	10	400
12	11	11	5300
12	11	61	515200
12	11	NA	493600
12	12	2	5200
12	12	3	1400
12	12	4	900
12	12	5	600
12	12	6	4200
12	12	7	9200
12	12	8	2300
12	12	9	14600
12	12	10	1700
12	12	11	400
12	12	12	5100
12	12	62	506800
12	12	NA	485300
12	13	2	17700
12	13	3	5200
12	13	4	1400
12	13	5	900
12	13	6	600
12	13	7	4200
12	13	8	9200
12	13	9	2300
12	13	10	14600
12	13	11	1700
12	13	12	400
12	13	13	5100
12	13	63	506400
12	13	NA	484400
12	14	2	1300
12	14	3	17600
12	14	4	5200
12	14	5	1400
12	14	6	900
12	14	7	600
12	14	8	4200
12	14	9	9000
12	14	10	2300
12	14	11	14600
12	14	12	1700
12	14	13	400
12	14	14	5100
12	14	64	503100
12	14	NA	482200
12	15	2	5700
12	15	3	1300
12	15	4	17500
12	15	5	5200
12	15	6	1300
12	15	7	900
12	15	8	600
12	15	9	4200
12	15	10	9000
12	15	11	2300
12	15	12	14600
12	15	13	1700
12	15	14	400
12	15	15	5100
12	15	65	501900
12	15	NA	480800
12	16	2	2900
12	16	3	5700
12	16	4	1300
12	16	5	17500
12	16	6	5200
12	16	7	1200
12	16	8	900
12	16	9	600
12	16	10	4200
12	16	11	9000
12	16	12	2300
12	16	13	14600
12	16	14	1700
12	16	15	400
12	16	16	5100
12	16	66	501000
12	16	NA	480300
12	17	2	1500
12	17	3	2900
12	17	4	5400
12	17	5	1100
12	17	6	16400
12	17	7	5100
12	17	8	1200
12	17	9	900
12	17	10	600
12	17	11	4000
12	17	12	8900
12	17	13	2300
12	17	14	14200
12	17	15	1700
12	17	16	300
12	17	17	5000
12	17	67	490500
12	17	NA	471100
12	18	2	22200
12	18	3	1500
12	18	4	2800
12	18	5	5400
12	18	6	1000
12	18	7	16200
12	18	8	5100
12	18	9	1200
12	18	10	900
12	18	11	600
12	18	12	4000
12	18	13	8600
12	18	14	2200
12	18	15	14000
12	18	16	1600
12	18	17	300
12	18	18	5000
12	18	68	487100
12	18	NA	467500
12	19	2	8200
12	19	3	22100
12	19	4	1500
12	19	5	2800
12	19	6	5400
12	19	7	1000
12	19	8	16100
12	19	9	5100
12	19	10	1200
12	19	11	900
12	19	12	600
12	19	13	4000
12	19	14	8600
12	19	15	2200
12	19	16	14000
12	19	17	1600
12	19	18	300
12	19	19	5000
12	19	69	484900
12	19	NA	465700
12	20	2	4200
12	20	3	8200
12	20	4	22100
12	20	5	1400
12	20	6	2800
12	20	7	5400
12	20	8	1000
12	20	9	16000
12	20	10	5000
12	20	11	1200
12	20	12	900
12	20	13	600
12	20	14	4000
12	20	15	8600
12	20	16	2200
12	20	17	13900
12	20	18	1600
12	20	19	300
12	20	20	4900
12	20	70	481500
12	20	NA	463300
13	1	51	535100
13	1	NA	514200
13	2	2	6100
13	2	52	534700
13	2	NA	514000
13	3	2	600
13	3	3	6100
13	3	53	533900
13	3	NA	512300
13	4	2	2500
13	4	3	600
13	4	4	6100
13	4	54	533000
13	4	NA	511700
13	5	2	1500
13	5	3	2500
13	5	4	600
13	5	5	6100
13	5	55	532000
13	5	NA	509500
13	6	2	3200
13	6	3	1500
13	6	4	2500
13	6	5	600
13	6	6	6100
13	6	56	528500
13	6	NA	506900
13	7	2	6100
13	7	3	3200
13	7	4	1500
13	7	5	2500
13	7	6	600
13	7	7	6100
13	7	57	527000
13	7	NA	505300
13	8	2	3100
13	8	3	6100
13	8	4	3200
13	8	5	1500
13	8	6	2500
13	8	7	600
13	8	8	6100
13	8	58	525800
13	8	NA	504300
13	9	2	2200
13	9	3	3000
13	9	4	5900
13	9	5	3000
13	9	6	1500
13	9	7	2500
13	9	8	600
13	9	9	5800
13	9	59	516600
13	9	NA	496300
13	10	2	17900
13	10	3	2200
13	10	4	3000
13	10	5	5900
13	10	6	3000
13	10	7	1500
13	10	8	2500
13	10	9	600
13	10	10	5800
13	10	60	516200
13	10	NA	496200
13	11	2	600
13	11	3	17800
13	11	4	2200
13	11	5	3000
13	11	6	5700
13	11	7	3000
13	11	8	1500
13	11	9	2500
13	11	10	600
13	11	11	5800
13	11	61	514500
13	11	NA	494100
13	12	2	4000
13	12	3	600
13	12	4	17000
13	12	5	2200
13	12	6	2700
13	12	7	5400
13	12	8	2900
13	12	9	1500
13	12	10	2500
13	12	11	600
13	12	12	5600
13	12	62	507700
13	12	NA	485500
13	13	2	17200
13	13	3	4000
13	13	4	600
13	13	5	17000
13	13	6	2200
13	13	7	2700
13	13	8	5400
13	13	9	2900
13	13	10	1500
13	13	11	2500
13	13	12	600
13	13	13	5600
13	13	63	507100
13	13	NA	484700
13	14	2	1400
13	14	3	17100
13	14	4	4000
13	14	5	600
13	14	6	17000
13	14	7	2200
13	14	8	2700
13	14	9	5400
13	14	10	2900
13	14	11	1500
13	14	12	2500
13	14	13	600
13	14	14	5600
13	14	64	506600
13	14	NA	484100
13	15	2	1200
13	15	3	1400
13	15	4	17000
13	15	5	4000
13	15	6	600
13	15	7	16900
13	15	8	2200
13	15	9	2700
13	15	10	5400
13	15	11	2900
13	15	12	1500
13	15	13	2500
13	15	14	600
13	15	15	5600
13	15	65	505100
13	15	NA	483100
13	16	2	2700
13	16	3	1200
13	16	4	1400
13	16	5	17000
13	16	6	4000
13	16	7	600
13	16	8	16800
13	16	9	2200
13	16	10	2700
13	16	11	5400
13	16	12	2900
13	16	13	1500
13	16	14	2400
13	16	15	600
13	16	16	5600
13	16	66	503300
13	16	NA	482600
13	17	2	2400
13	17	3	2500
13	17	4	1200
13	17	5	1400
13	17	6	16900
13	17	7	4000
13	17	8	600
13	17	9	16800
13	17	10	2100
13	17	11	2700
13	17	12	5400
13	17	13	2900
13	17	14	1500
13	17	15	2400
13	17	16	600
13	17	17	5600
13	17	67	500500
13	17	NA	480100
13	18	2	5800
13	18	3	2400
13	18	4	2500
13	18	5	1200
13	18	6	1400
13	18	7	16900
13	18	8	4000
13	18	9	600
13	18	10	16800
13	18	11	2100
13	18	12	2700
13	18	13	5400
13	18	14	2900
13	18	15	1500
13	18	16	2300
13	18	17	600
13	18	18	5600
13	18	68	499200
13	18	NA	478800
13	19	2	2700
13	19	3	5800
13	19	4	2400
13	19	5	2500
13	19	6	1200
13	19	7	1400
13	19	8	16900
13	19	9	4000
13	19	10	600
13	19	11	16800
13	19	12	2100
13	19	13	2700
13	19	14	5400
13	19	15	2900
13	19	16	1500
13	19	17	2300
13	19	18	600
13	19	19	5600
13	19	69	497100
13	19	NA	477600
13	20	2	3300
13	20	3	2700
13	20	4	5800
13	20	5	2400
13	20	6	2500
13	20	7	1200
13	20	8	1400
13	20	9	16800
13	20	10	4000
13	20	11	600
13	20	12	16800
13	20	13	2100
13	20	14	2600
13	20	15	5400
13	20	16	2900
13	20	17	1500
13	20	18	2300
13	20	19	600
13	20	20	5500
13	20	70	495900
13	20	NA	477200
14	1	51	537900
14	1	NA	516700
14	2	2	800
14	2	52	536900
14	2	NA	516000
14	3	2	1700
14	3	3	800
14	3	53	535100
14	3	NA	512300
14	4	2	5500
14	4	3	1700
14	4	4	800
14	4	54	532500
14	4	NA	509500
14	5	2	5400
14	5	3	5500
14	5	4	1700
14	5	5	800
14	5	55	531600
14	5	NA	509200
14	6	2	1200
14	6	3	5400
14	6	4	5500
14	6	5	1700
14	6	6	800
14	6	56	530400
14	6	NA	508000
14	7	2	2400
14	7	3	1200
14	7	4	5400
14	7	5	5500
14	7	6	1700
14	7	7	800
14	7	57	526600
14	7	NA	505500
14	8	2	6300
14	8	3	2400
14	8	4	1200
14	8	5	5300
14	8	6	5400
14	8	7	1700
14	8	8	800
14	8	58	523700
14	8	NA	502000
14	9	2	6600
14	9	3	6300
14	9	4	2400
14	9	5	1200
14	9	6	5300
14	9	7	5400
14	9	8	1700
14	9	9	800
14	9	59	522300
14	9	NA	500400
14	10	2	3000
14	10	3	6600
14	10	4	6300
14	10	5	2400
14	10	6	1200
14	10	7	5300
14	10	8	5400
14	10	9	1700
14	10	10	800
14	10	60	520100
14	10	NA	496700
14	11	2	5900
14	11	3	3000
14	11	4	6600
14	11	5	6100
14	11	6	2400
14	11	7	1200
14	11	8	5200
14	11	9	5400
14	11	10	1700
14	11	11	800
14	11	61	519700
14	11	NA	495900
14	12	2	1500
14	12	3	5900
14	12	4	3000
14	12	5	6600
14	12	6	6100
14	12	7	2400
14	12	8	1200
14	12	9	5200
14	12	10	5200
14	12	11	1700
14	12	12	800
14	12	62	519300
14	12	NA	495600
14	13	2	900
14	13	3	1500
14	13	4	5900
14	13	5	3000
14	13	6	6600
14	13	7	6000
14	13	8	2400
14	13	9	1200
14	13	10	5200
14	13	11	5200
14	13	12	1700
14	13	13	800
14	13	63	518200
14	13	NA	494900
14	14	2	1800
14	14	3	900
14	14	4	1500
14	14	5	5900
14	14	6	3000
14	14	7	6600
14	14	8	6000
