run	year	tschg	area
7	3	NA	1583400
7	4	1	2800
7	4	2	19000
7	4	3	3900
7	4	4	2200
7	4	54	767000
7	4	NA	1582800
7	5	1	21000
7	5	2	2800
7	5	3	17700
7	5	4	3900
7	5	5	2200
7	5	55	753700
7	5	NA	1576400
7	6	1	5000
7	6	2	20900
7	6	3	2800
7	6	4	17700
7	6	5	3900
7	6	6	2200
7	6	56	749900
7	6	NA	1575300
7	7	1	9400
7	7	2	5000
7	7	3	20600
7	7	4	2800
7	7	5	17700
7	7	6	3900
7	7	7	2200
7	7	57	743100
7	7	NA	1573000
7	8	1	1700
7	8	2	9400
7	8	3	5000
7	8	4	20600
7	8	5	2800
7	8	6	17700
7	8	7	3600
7	8	8	2200
7	8	58	742500
7	8	NA	1572200
7	9	1	10000
7	9	2	1700
7	9	3	9300
7	9	4	5000
7	9	5	20300
7	9	6	2800
7	9	7	17200
7	9	8	3600
7	9	9	2200
7	9	59	736600
7	9	NA	1569000
7	10	1	17200
7	10	2	9800
7	10	3	1700
7	10	4	9200
7	10	5	4900
7	10	6	19700
7	10	7	2800
7	10	8	16800
7	10	9	3600
7	10	10	2200
7	10	60	726100
7	10	NA	1563700
7	11	1	9400
7	11	2	16900
7	11	3	9700
7	11	4	1700
7	11	5	9100
7	11	6	4800
7	11	7	19600
7	11	8	2800
7	11	9	16400
7	11	10	3600
7	11	11	2200
7	11	61	721500
7	11	NA	1560000
7	12	1	17400
7	12	2	9300
7	12	3	16800
7	12	4	9600
7	12	5	1700
7	12	6	8800
7	12	7	4700
7	12	8	18800
7	12	9	2600
7	12	10	15800
7	12	11	3600
7	12	12	2200
7	12	62	710500
7	12	NA	1555900
7	13	1	6900
7	13	2	17400
7	13	3	9300
7	13	4	16600
7	13	5	9600
7	13	6	1700
7	13	7	8800
7	13	8	4700
7	13	9	18500
7	13	10	2600
7	13	11	15500
7	13	12	3600
7	13	13	2200
7	13	63	706200
7	13	NA	1554100
7	14	1	7600
7	14	2	6600
7	14	3	17100
7	14	4	9200
7	14	5	16400
7	14	6	9400
7	14	7	1700
7	14	8	8700
7	14	9	4700
7	14	10	18200
7	14	11	2600
7	14	12	15100
7	14	13	3600
7	14	14	2200
7	14	64	701800
7	14	NA	1552800
7	15	1	26200
7	15	2	7000
7	15	3	6500
7	15	4	16200
7	15	5	8400
7	15	6	16100
7	15	7	9100
7	15	8	1700
7	15	9	8200
7	15	10	4400
7	15	11	18100
7	15	12	2600
7	15	13	14500
7	15	14	3600
7	15	15	2000
7	15	65	685600
7	15	NA	1547500
7	16	1	17500
7	16	2	26100
7	16	3	6900
7	16	4	6500
7	16	5	15800
7	16	6	8300
7	16	7	15200
7	16	8	9100
7	16	9	1700
7	16	10	7400
7	16	11	4300
7	16	12	17800
7	16	13	2600
7	16	14	14100
7	16	15	3600
7	16	16	1800
7	16	66	676100
7	16	NA	1542900
7	17	1	3100
7	17	2	17200
7	17	3	26100
7	17	4	6900
7	17	5	6500
7	17	6	15800
7	17	7	8300
7	17	8	15200
7	17	9	9100
7	17	10	1700
7	17	11	7400
7	17	12	4300
7	17	13	17800
7	17	14	2600
7	17	15	14100
7	17	16	3600
7	17	17	1700
7	17	67	674200
7	17	NA	1542100
7	18	1	11700
7	18	2	3100
7	18	3	16000
7	18	4	25200
7	18	5	6900
7	18	6	6500
7	18	7	15600
7	18	8	7900
7	18	9	15100
7	18	10	9000
7	18	11	1700
7	18	12	7400
7	18	13	4300
7	18	14	17400
7	18	15	2600
7	18	16	13700
7	18	17	3600
7	18	18	1700
7	18	68	668200
7	18	NA	1540100
7	19	1	5300
7	19	2	11700
7	19	3	3100
7	19	4	16000
7	19	5	25200
7	19	6	6900
7	19	7	6500
7	19	8	15500
7	19	9	7900
7	19	10	15100
7	19	11	9000
7	19	12	1700
7	19	13	7400
7	19	14	4300
7	19	15	17400
7	19	16	2600
7	19	17	13600
7	19	18	3600
7	19	19	1700
7	19	69	665000
7	19	NA	1538200
7	20	1	8300
7	20	2	5300
7	20	3	11600
7	20	4	3100
7	20	5	15900
7	20	6	25100
7	20	7	6800
7	20	8	6400
7	20	9	15400
7	20	10	7900
7	20	11	15000
7	20	12	9000
7	20	13	1700
7	20	14	7400
7	20	15	4300
7	20	16	17200
7	20	17	2600
7	20	18	13400
7	20	19	3600
7	20	20	1700
7	20	70	660200
7	20	NA	1535800
8	0	50	787400
8	0	NA	1590300
8	1	1	2100
8	1	51	786200
8	1	NA	1589400
8	2	1	12200
8	2	2	2100
8	2	52	778500
8	2	NA	1584900
8	3	1	4300
8	3	2	11900
8	3	3	2100
8	3	53	776000
8	3	NA	1583400
8	4	1	19900
8	4	2	4300
8	4	3	11400
8	4	4	2100
8	4	54	762000
8	4	NA	1578000
8	5	1	10800
8	5	2	19900
8	5	3	4300
8	5	4	11400
8	5	5	2100
8	5	55	756100
8	5	NA	1573100
8	6	1	10800
8	6	2	10800
8	6	3	19700
8	6	4	4300
8	6	5	11100
8	6	6	2100
8	6	56	748500
8	6	NA	1570400
8	7	1	4800
8	7	2	10700
8	7	3	10800
8	7	4	19500
8	7	5	4300
8	7	6	11100
8	7	7	2100
8	7	57	745700
8	7	NA	1568700
8	8	1	24600
8	8	2	4800
8	8	3	9700
8	8	4	10800
8	8	5	18600
8	8	6	4100
8	8	7	10600
8	8	8	2100
8	8	58	731100
8	8	NA	1561300
8	9	1	3900
8	9	2	24600
8	9	3	4800
8	9	4	9700
8	9	5	10800
8	9	6	18500
8	9	7	4100
8	9	8	10600
8	9	9	2000
8	9	59	728300
8	9	NA	1560400
8	10	1	40900
8	10	2	3800
8	10	3	22800
8	10	4	4700
8	10	5	8800
8	10	6	10300
8	10	7	17700
8	10	8	3600
8	10	9	10300
8	10	10	2000
8	10	60	702900
8	10	NA	1549900
8	11	1	4100
8	11	2	40900
8	11	3	3700
8	11	4	22700
8	11	5	4700
8	11	6	8800
8	11	7	10300
8	11	8	17700
8	11	9	3600
8	11	10	10200
8	11	11	2000
8	11	61	7e+05
8	11	NA	1549000
8	12	1	23200
8	12	2	4100
8	12	3	39600
8	12	4	3600
8	12	5	21600
8	12	6	4600
8	12	7	8600
8	12	8	10300
8	12	9	16400
8	12	10	3300
8	12	11	10000
8	12	12	2000
8	12	62	686500
8	12	NA	1543900
8	13	1	3600
8	13	2	22900
8	13	3	4100
8	13	4	39500
8	13	5	3600
8	13	6	21300
8	13	7	4600
8	13	8	8500
8	13	9	10300
8	13	10	16300
8	13	11	3300
8	13	12	9900
8	13	13	2000
8	13	63	684700
8	13	NA	1543100
8	14	1	2100
8	14	2	3500
8	14	3	22900
8	14	4	4100
8	14	5	39300
8	14	6	3600
8	14	7	21100
8	14	8	4600
8	14	9	8500
8	14	10	10200
8	14	11	16300
8	14	12	3300
8	14	13	9900
8	14	14	2000
8	14	64	683600
8	14	NA	1542700
8	15	1	3000
8	15	2	2100
8	15	3	3400
8	15	4	22500
8	15	5	4100
8	15	6	39200
8	15	7	3600
8	15	8	20900
8	15	9	4600
8	15	10	8500
8	15	11	10200
8	15	12	16300
8	15	13	3300
8	15	14	9900
8	15	15	2000
8	15	65	682400
8	15	NA	1541700
8	16	1	7900
8	16	2	3000
8	16	3	2100
8	16	4	3400
8	16	5	22500
8	16	6	4100
8	16	7	39100
8	16	8	3600
8	16	9	20800
8	16	10	4400
8	16	11	8500
8	16	12	9900
8	16	13	16300
8	16	14	3300
8	16	15	9800
8	16	16	2000
8	16	66	678200
8	16	NA	1538800
8	17	1	4700
8	17	2	7900
8	17	3	3000
8	17	4	2100
8	17	5	3400
8	17	6	22500
8	17	7	4100
8	17	8	39100
8	17	9	3600
8	17	10	20800
8	17	11	4300
8	17	12	8400
8	17	13	9800
8	17	14	16200
8	17	15	3200
8	17	16	9800
8	17	17	2000
8	17	67	675500
8	17	NA	1537300
8	18	1	9700
8	18	2	4700
8	18	3	7700
8	18	4	3000
8	18	5	2100
8	18	6	3400
8	18	7	22500
8	18	8	4100
8	18	9	38900
8	18	10	3600
8	18	11	20500
8	18	12	4200
8	18	13	8400
8	18	14	9700
8	18	15	16100
8	18	16	3200
8	18	17	9600
8	18	18	1900
8	18	68	670000
8	18	NA	1534400
8	19	1	42000
8	19	2	9400
8	19	3	4600
8	19	4	7500
8	19	5	3000
8	19	6	2000
8	19	7	3200
8	19	8	21300
8	19	9	4100
8	19	10	35800
8	19	11	3300
8	19	12	19600
8	19	13	4100
8	19	14	7800
8	19	15	9600
8	19	16	15500
8	19	17	3100
8	19	18	9200
8	19	19	1800
8	19	69	647400
8	19	NA	1523400
8	20	1	28700
8	20	2	40300
8	20	3	9000
8	20	4	4500
8	20	5	7400
8	20	6	3000
8	20	7	2000
8	20	8	3200
8	20	9	21200
8	20	10	4000
8	20	11	34300
8	20	12	3200
8	20	13	18800
8	20	14	4100
8	20	15	7600
8	20	16	9300
8	20	17	15000
8	20	18	3100
8	20	19	8800
8	20	20	1800
8	20	70	631800
8	20	NA	1516600
9	0	50	787400
9	0	NA	1590300
9	1	1	6200
9	1	51	783100
9	1	NA	1588400
9	2	1	2600
9	2	2	6200
9	2	52	781600
9	2	NA	1587300
9	3	1	5700
9	3	2	2600
9	3	3	6200
9	3	53	778300
9	3	NA	1584900
9	4	1	4500
9	4	2	5700
9	4	3	2600
9	4	4	6200
9	4	54	776000
9	4	NA	1582700
9	5	1	10100
9	5	2	4500
9	5	3	5600
9	5	4	2600
9	5	5	6200
9	5	55	768700
9	5	NA	1580000
9	6	1	10200
9	6	2	9800
9	6	3	4500
9	6	4	5500
9	6	5	2600
9	6	6	6200
9	6	56	761200
9	6	NA	1577700
9	7	1	5200
9	7	2	10200
9	7	3	9800
9	7	4	4400
9	7	5	5500
9	7	6	2600
9	7	7	6200
9	7	57	758700
9	7	NA	1575100
9	8	1	4800
9	8	2	5200
9	8	3	10200
9	8	4	9800
9	8	5	4400
9	8	6	5400
9	8	7	2600
9	8	8	6200
9	8	58	755100
9	8	NA	1574000
9	9	1	2400
9	9	2	4800
9	9	3	5000
9	9	4	10100
9	9	5	9800
9	9	6	4400
9	9	7	5400
9	9	8	2600
9	9	9	6200
9	9	59	753800
9	9	NA	1573200
9	10	1	2000
9	10	2	2400
9	10	3	4800
9	10	4	5000
9	10	5	10100
9	10	6	9800
9	10	7	4400
9	10	8	5300
9	10	9	2600
9	10	10	6200
9	10	60	752600
9	10	NA	1572500
9	11	1	3900
9	11	2	2000
9	11	3	2400
9	11	4	4800
9	11	5	5000
9	11	6	10100
9	11	7	9700
9	11	8	4400
9	11	9	5100
9	11	10	2600
9	11	11	6200
9	11	61	750300
9	11	NA	1571200
9	12	1	14100
9	12	2	3900
9	12	3	2000
9	12	4	2400
9	12	5	4800
9	12	6	5000
9	12	7	9100
9	12	8	9600
9	12	9	4400
9	12	10	5000
9	12	11	2600
9	12	12	6100
9	12	62	741400
9	12	NA	1567300
9	13	1	21500
9	13	2	14000
9	13	3	3900
9	13	4	2000
9	13	5	2400
9	13	6	4800
9	13	7	4900
9	13	8	9000
9	13	9	9500
9	13	10	4400
9	13	11	4800
9	13	12	2500
9	13	13	5800
9	13	63	728000
9	13	NA	1560200
9	14	1	5700
9	14	2	21500
9	14	3	13600
9	14	4	3800
9	14	5	2000
9	14	6	2300
9	14	7	4700
9	14	8	4900
9	14	9	9000
9	14	10	9200
9	14	11	4300
9	14	12	4800
9	14	13	2500
9	14	14	5700
9	14	64	725100
9	14	NA	1558600
9	15	1	1900
9	15	2	5700
9	15	3	21400
9	15	4	13600
9	15	5	3800
9	15	6	2000
9	15	7	2300
9	15	8	4700
9	15	9	4900
9	15	10	9000
9	15	11	9200
9	15	12	4300
9	15	13	4800
9	15	14	2500
9	15	15	5700
9	15	65	724100
9	15	NA	1557800
9	16	1	42000
9	16	2	1700
9	16	3	5400
9	16	4	20400
9	16	5	13000
9	16	6	3500
9	16	7	2000
9	16	8	2300
9	16	9	4700
9	16	10	4800
9	16	11	8800
9	16	12	8600
9	16	13	4300
9	16	14	4700
9	16	15	2500
9	16	16	5600
9	16	66	697900
9	16	NA	1545500
9	17	1	3100
9	17	2	42000
9	17	3	1700
9	17	4	5400
9	17	5	20400
9	17	6	12700
9	17	7	3500
9	17	8	2000
9	17	9	2300
9	17	10	4700
9	17	11	4800
9	17	12	8700
9	17	13	8600
9	17	14	4200
9	17	15	4700
9	17	16	2500
9	17	17	5600
9	17	67	695900
9	17	NA	1544900
9	18	1	25400
9	18	2	3100
9	18	3	40100
9	18	4	1700
9	18	5	5200
9	18	6	20100
9	18	7	12100
9	18	8	3500
9	18	9	2000
9	18	10	2300
9	18	11	4700
9	18	12	4800
9	18	13	8300
9	18	14	8300
9	18	15	4000
9	18	16	4700
9	18	17	2500
9	18	18	5600
9	18	68	680400
9	18	NA	1538900
9	19	1	1600
9	19	2	25400
9	19	3	3100
9	19	4	39800
9	19	5	1700
9	19	6	5200
9	19	7	20100
9	19	8	12100
9	19	9	3500
9	19	10	2000
9	19	11	2300
9	19	12	4700
9	19	13	4800
9	19	14	8300
9	19	15	8300
9	19	16	4000
9	19	17	4700
9	19	18	2500
9	19	19	5600
9	19	69	679600
9	19	NA	1538400
9	20	1	9400
9	20	2	1600
9	20	3	25400
9	20	4	3000
9	20	5	39700
9	20	6	1700
9	20	7	5200
9	20	8	19900
9	20	9	12100
9	20	10	3500
9	20	11	2000
9	20	12	2300
9	20	13	4400
9	20	14	4800
9	20	15	8100
9	20	16	8300
9	20	17	4000
9	20	18	4600
9	20	19	2500
9	20	20	5600
9	20	70	675300
9	20	NA	1534300
10	0	50	787400
10	0	NA	1590300
10	1	1	4000
10	1	51	784500
10	1	NA	1589200
10	2	1	5900
10	2	2	4000
10	2	52	781400
10	2	NA	1586400
10	3	1	47100
10	3	2	5700
10	3	3	3800
10	3	53	748000
10	3	NA	1573100
10	4	1	5800
10	4	2	47100
10	4	3	5600
10	4	4	3800
10	4	54	743400
10	4	NA	1572000
10	5	1	12700
10	5	2	5800
10	5	3	46400
10	5	4	5600
10	5	5	3700
10	5	55	734300
10	5	NA	1569200
10	6	1	11600
10	6	2	12700
10	6	3	5300
10	6	4	46100
10	6	5	5600
10	6	6	3700
10	6	56	727100
10	6	NA	1565600
10	7	1	4400
10	7	2	11600
10	7	3	12700
10	7	4	5300
10	7	5	45700
10	7	6	5600
10	7	7	3700
10	7	57	724000
10	7	NA	1564700
10	8	1	3300
10	8	2	4300
10	8	3	11600
10	8	4	12700
10	8	5	5300
10	8	6	45600
10	8	7	5600
10	8	8	3600
10	8	58	721600
10	8	NA	1564100
10	9	1	19700
10	9	2	3300
10	9	3	4200
10	9	4	11600
10	9	5	12500
10	9	6	5200
10	9	7	42900
10	9	8	5500
10	9	9	3600
10	9	59	709700
10	9	NA	1559500
10	10	1	1400
10	10	2	19700
10	10	3	3300
10	10	4	4200
10	10	5	11600
10	10	6	12400
10	10	7	5200
10	10	8	42600
10	10	9	5500
10	10	10	3600
10	10	60	709200
10	10	NA	1559000
10	11	1	8100
10	11	2	1300
10	11	3	19600
10	11	4	3300
10	11	5	4100
10	11	6	11400
10	11	7	12200
10	11	8	5100
10	11	9	42500
10	11	10	5300
10	11	11	3600
10	11	61	704800
10	11	NA	1556400
10	12	1	19200
10	12	2	8100
10	12	3	1200
10	12	4	19300
10	12	5	3200
10	12	6	4100
10	12	7	11000
10	12	8	11800
10	12	9	5100
10	12	10	40800
10	12	11	5100
10	12	12	3400
10	12	62	693600
10	12	NA	1551800
10	13	1	8400
10	13	2	18900
10	13	3	8100
10	13	4	1200
10	13	5	18900
10	13	6	3000
10	13	7	4100
10	13	8	11000
10	13	9	11800
10	13	10	5100
10	13	11	40600
10	13	12	5100
10	13	13	3400
10	13	63	689100
10	13	NA	1549000
10	14	1	20700
10	14	2	8000
10	14	3	18500
10	14	4	8000
10	14	5	1200
10	14	6	18800
10	14	7	2700
10	14	8	4100
10	14	9	10800
10	14	10	11600
10	14	11	5000
10	14	12	39700
10	14	13	4900
10	14	14	3400
10	14	64	677600
10	14	NA	1542700
10	15	1	7200
10	15	2	20600
10	15	3	7900
10	15	4	18400
10	15	5	7800
10	15	6	1200
10	15	7	18700
10	15	8	2600
10	15	9	4100
10	15	10	10600
10	15	11	11600
10	15	12	5000
10	15	13	39500
10	15	14	4900
10	15	15	3400
10	15	65	674600
10	15	NA	1539600
10	16	1	1500
10	16	2	7200
10	16	3	20500
10	16	4	7900
10	16	5	18400
10	16	6	7800
10	16	7	1200
10	16	8	18700
10	16	9	2600
10	16	10	4100
10	16	11	10600
10	16	12	11600
10	16	13	5000
10	16	14	39500
10	16	15	4900
10	16	16	3400
10	16	66	674000
10	16	NA	1538800
10	17	1	7500
10	17	2	1500
10	17	3	7200
10	17	4	20500
10	17	5	7900
10	17	6	18100
10	17	7	7800
10	17	8	1200
10	17	9	18700
10	17	10	2500
10	17	11	4100
10	17	12	10600
10	17	13	11600
10	17	14	5000
10	17	15	38600
10	17	16	4900
10	17	17	3400
10	17	67	668900
10	17	NA	1537700
10	18	1	20900
10	18	2	7100
10	18	3	1500
10	18	4	7200
10	18	5	20100
10	18	6	7900
10	18	7	17600
10	18	8	7700
10	18	9	1100
10	18	10	17900
10	18	11	2500
10	18	12	4100
10	18	13	10200
10	18	14	11500
10	18	15	4900
10	18	16	37500
10	18	17	4900
10	18	18	3300
10	18	68	656000
10	18	NA	1533800
10	19	1	14900
10	19	2	20700
10	19	3	7000
10	19	4	1400
10	19	5	7200
10	19	6	19800
10	19	7	7800
10	19	8	17300
10	19	9	7700
10	19	10	1100
10	19	11	17100
10	19	12	2300
10	19	13	3900
10	19	14	10200
10	19	15	11400
10	19	16	4800
10	19	17	36000
10	19	18	4900
10	19	19	3300
10	19	69	647100
10	19	NA	1531800
10	20	1	3600
10	20	2	14800
10	20	3	20500
10	20	4	7000
10	20	5	1400
10	20	6	7200
10	20	7	19700
10	20	8	7800
10	20	9	17200
10	20	10	7600
10	20	11	1100
10	20	12	17000
10	20	13	2300
10	20	14	3900
10	20	15	10200
10	20	16	11400
10	20	17	4800
10	20	18	35700
10	20	19	4900
10	20	20	3300
10	20	70	645300
10	20	NA	1531000
11	0	50	787400
11	0	NA	1590300
11	1	1	16800
11	1	51	775500
11	1	NA	1585400
11	2	1	9500
11	2	2	16800
11	2	52	769100
11	2	NA	1582300
11	3	1	10500
11	3	2	9200
11	3	3	16800
11	3	53	762800
11	3	NA	1578400
11	4	1	7700
11	4	2	10500
11	4	3	9200
11	4	4	16800
11	4	54	757700
11	4	NA	1575800
11	5	1	6000
11	5	2	7700
11	5	3	10400
11	5	4	9000
11	5	5	16800
11	5	55	753400
11	5	NA	1574400
11	6	1	13500
11	6	2	6000
11	6	3	7700
11	6	4	10200
11	6	5	8900
11	6	6	16700
11	6	56	744100
11	6	NA	1570600
11	7	1	5700
11	7	2	13500
11	7	3	6000
11	7	4	7700
11	7	5	10200
11	7	6	8800
11	7	7	16700
11	7	57	740700
11	7	NA	1568400
11	8	1	18300
11	8	2	5700
11	8	3	13300
11	8	4	6000
11	8	5	7700
11	8	6	9900
11	8	7	8400
11	8	8	16000
11	8	58	729900
11	8	NA	1562500
11	9	1	6100
11	9	2	18300
11	9	3	5600
11	9	4	13300
11	9	5	5600
11	9	6	7700
11	9	7	9900
11	9	8	8200
11	9	9	15600
11	9	59	726000
11	9	NA	1561400
11	10	1	26900
11	10	2	5900
11	10	3	17500
11	10	4	5500
11	10	5	13200
11	10	6	5300
11	10	7	7700
11	10	8	9500
11	10	9	8200
11	10	10	14900
11	10	60	707500
11	10	NA	1555600
11	11	1	7600
11	11	2	26900
11	11	3	5900
11	11	4	17400
11	11	5	5500
11	11	6	13100
11	11	7	5300
11	11	8	7700
11	11	9	9200
11	11	10	8200
11	11	11	14900
11	11	61	703300
11	11	NA	1552700
11	12	1	6100
11	12	2	7600
11	12	3	26700
11	12	4	5900
11	12	5	17400
11	12	6	5500
11	12	7	13100
11	12	8	5200
11	12	9	7600
11	12	10	9200
11	12	11	8200
11	12	12	14900
11	12	62	7e+05
11	12	NA	1550300
11	13	1	2000
11	13	2	6100
11	13	3	7600
11	13	4	26700
11	13	5	5900
11	13	6	17400
11	13	7	5500
11	13	8	13000
11	13	9	5200
11	13	10	7600
11	13	11	9100
11	13	12	8200
11	13	13	14900
11	13	63	698400
11	13	NA	1550100
11	14	1	12700
11	14	2	1900
11	14	3	5600
11	14	4	7600
11	14	5	26300
11	14	6	5900
11	14	7	17400
11	14	8	5500
11	14	9	12900
11	14	10	5200
11	14	11	7500
11	14	12	8900
11	14	13	8200
11	14	14	14700
11	14	64	691200
11	14	NA	1546200
11	15	1	5300
11	15	2	12600
11	15	3	1900
11	15	4	5600
11	15	5	7600
11	15	6	26200
11	15	7	5900
11	15	8	17400
11	15	9	5500
11	15	10	12900
11	15	11	5200
11	15	12	7500
11	15	13	8900
11	15	14	8200
11	15	15	14600
11	15	65	688300
11	15	NA	1544100
11	16	1	5600
11	16	2	5300
11	16	3	12500
11	16	4	1900
11	16	5	5500
11	16	6	7500
11	16	7	26100
11	16	8	5900
11	16	9	17400
11	16	10	5400
11	16	11	12700
11	16	12	5200
11	16	13	7500
11	16	14	8800
11	16	15	8200
11	16	16	14500
11	16	66	685500
11	16	NA	1542200
11	17	1	4100
11	17	2	5600
11	17	3	5300
11	17	4	12500
11	17	5	1900
11	17	6	5300
11	17	7	7500
11	17	8	25900
11	17	9	5900
11	17	10	17300
11	17	11	5300
11	17	12	12700
11	17	13	5200
11	17	14	7200
11	17	15	8500
11	17	16	8200
11	17	17	14300
11	17	67	683600
11	17	NA	1541400
11	18	1	19700
11	18	2	3900
11	18	3	5600
11	18	4	5300
11	18	5	12100
11	18	6	1900
11	18	7	4900
11	18	8	7400
11	18	9	24900
11	18	10	5800
11	18	11	16100
11	18	12	5300
11	18	13	12600
11	18	14	5100
11	18	15	7200
11	18	16	8200
11	18	17	7800
11	18	18	13900
11	18	68	673600
11	18	NA	1536400
11	19	1	7700
11	19	2	19500
11	19	3	3900
11	19	4	5600
11	19	5	5200
11	19	6	12000
11	19	7	1900
11	19	8	4900
11	19	9	7300
11	19	10	24400
11	19	11	5700
11	19	12	15900
11	19	13	5200
11	19	14	12600
11	19	15	5100
11	19	16	7200
11	19	17	8100
11	19	18	7200
11	19	19	13800
11	19	69	669600
11	19	NA	1534900
11	20	1	4300
11	20	2	7700
11	20	3	19500
11	20	4	3900
11	20	5	5500
11	20	6	5200
11	20	7	12000
11	20	8	1900
11	20	9	4900
11	20	10	7300
11	20	11	24100
11	20	12	5700
11	20	13	15900
11	20	14	5000
11	20	15	12400
11	20	16	5100
11	20	17	7200
11	20	18	8100
11	20	19	7200
11	20	20	13800
11	20	70	667700
11	20	NA	1533300
12	0	50	787400
12	0	NA	1590300
12	1	1	43000
12	1	51	754700
12	1	NA	1580000
12	2	1	3900
12	2	2	42800
12	2	52	752000
12	2	NA	1579000
12	3	1	23700
12	3	2	3500
12	3	3	41400
12	3	53	736000
12	3	NA	1573100
12	4	1	6200
12	4	2	23600
12	4	3	3500
12	4	4	40800
12	4	54	732700
12	4	NA	1570900
12	5	1	2800
12	5	2	6200
12	5	3	23500
12	5	4	3500
12	5	5	40600
12	5	55	730900
12	5	NA	1570200
12	6	1	19400
12	6	2	2700
12	6	3	6100
12	6	4	22600
12	6	5	3300
12	6	6	39100
12	6	56	719300
12	6	NA	1565200
12	7	1	46200
12	7	2	17800
12	7	3	2600
12	7	4	5700
12	7	5	20700
12	7	6	3200
12	7	7	35900
12	7	57	691000
12	7	NA	1554600
12	8	1	11700
12	8	2	46000
12	8	3	17700
12	8	4	2600
12	8	5	5700
12	8	6	20600
12	8	7	3200
12	8	8	35000
12	8	58	683300
12	8	NA	1551900
12	9	1	7400
12	9	2	11600
12	9	3	45700
12	9	4	17700
12	9	5	2600
12	9	6	5600
12	9	7	20400
12	9	8	3200
12	9	9	34500
12	9	59	678500
12	9	NA	1550500
12	10	1	8100
12	10	2	7300
12	10	3	11600
12	10	4	45100
12	10	5	17600
12	10	6	2300
12	10	7	5600
12	10	8	20300
12	10	9	3200
12	10	10	34400
12	10	60	674500
12	10	NA	1547700
12	11	1	11900
12	11	2	8000
12	11	3	7300
12	11	4	11500
12	11	5	43400
12	11	6	17100
12	11	7	2300
12	11	8	5600
12	11	9	20300
12	11	10	3000
12	11	11	33700
12	11	61	668200
12	11	NA	1545400
12	12	1	9500
12	12	2	11500
12	12	3	8000
12	12	4	7300
12	12	5	11500
12	12	6	43200
12	12	7	17100
12	12	8	2300
12	12	9	5500
12	12	10	20100
12	12	11	2900
12	12	12	33500
12	12	62	662900
12	12	NA	1542400
12	13	1	2500
12	13	2	9300
12	13	3	11500
12	13	4	8000
12	13	5	7300
12	13	6	11400
12	13	7	43200
12	13	8	17100
12	13	9	2300
12	13	10	5500
12	13	11	20100
12	13	12	2900
12	13	13	33500
12	13	63	661400
12	13	NA	1541700
12	14	1	9000
12	14	2	2500
12	14	3	9300
12	14	4	11400
12	14	5	8000
12	14	6	7300
12	14	7	11400
12	14	8	42300
12	14	9	17000
12	14	10	2100
12	14	11	5400
12	14	12	20000
12	14	13	2900
12	14	14	32500
12	14	64	657100
12	14	NA	1539500
12	15	1	16500
12	15	2	8800
12	15	3	2500
12	15	4	9000
12	15	5	11300
12	15	6	7900
12	15	7	7200
12	15	8	11200
12	15	9	41400
12	15	10	16200
12	15	11	2100
12	15	12	5200
12	15	13	19100
12	15	14	2800
12	15	15	31700
12	15	65	649200
12	15	NA	1535600
12	16	1	10300
12	16	2	16200
12	16	3	8700
12	16	4	2500
12	16	5	8900
12	16	6	10900
12	16	7	7800
12	16	8	7200
12	16	9	11200
12	16	10	40200
12	16	11	16100
12	16	12	2100
12	16	13	5200
12	16	14	19000
12	16	15	2800
12	16	16	30100
12	16	66	645000
12	16	NA	1533500
12	17	1	11400
12	17	2	10300
12	17	3	15900
12	17	4	8300
12	17	5	2500
12	17	6	8800
12	17	7	10700
12	17	8	7600
12	17	9	7200
12	17	10	10700
12	17	11	39100
12	17	12	15700
12	17	13	2100
12	17	14	5200
12	17	15	18700
12	17	16	2700
12	17	17	29500
12	17	67	639800
12	17	NA	1531500
12	18	1	33100
12	18	2	10800
12	18	3	9300
12	18	4	15800
12	18	5	7900
12	18	6	2400
12	18	7	8400
12	18	8	10300
12	18	9	7400
12	18	10	7100
12	18	11	10600
12	18	12	37400
12	18	13	14900
12	18	14	2100
12	18	15	4800
12	18	16	18100
12	18	17	2500
12	18	18	28700
12	18	68	624800
12	18	NA	1521300
12	19	1	4100
12	19	2	33000
12	19	3	10600
12	19	4	9200
12	19	5	15800
12	19	6	7800
12	19	7	2400
12	19	8	8400
12	19	9	10200
12	19	10	7200
12	19	11	7100
12	19	12	10600
12	19	13	37300
12	19	14	14900
12	19	15	2100
12	19	16	4800
12	19	17	18100
12	19	18	2500
12	19	19	28600
12	19	69	623200
12	19	NA	1519800
12	20	1	9500
12	20	2	4100
12	20	3	32400
12	20	4	10300
12	20	5	9200
12	20	6	15500
12	20	7	7700
12	20	8	2400
12	20	9	8100
12	20	10	10200
12	20	11	7100
12	20	12	7100
12	20	13	10600
12	20	14	37100
12	20	15	14900
12	20	16	2100
12	20	17	4800
12	20	18	17900
12	20	19	2500
12	20	20	28600
12	20	70	619100
12	20	NA	1516500
13	0	50	787400
13	0	NA	1590300
13	1	1	6600
13	1	51	783500
13	1	NA	1587600
13	2	1	6800
13	2	2	6600
13	2	52	778200
13	2	NA	1586100
13	3	1	10400
13	3	2	6700
13	3	3	6600
13	3	53	771400
13	3	NA	1582600
13	4	1	3500
13	4	2	10300
13	4	3	6700
13	4	4	6600
13	4	54	769700
13	4	NA	1580900
13	5	1	6100
13	5	2	3500
13	5	3	10300
13	5	4	6700
13	5	5	6600
13	5	55	765200
