run	year	tschg	area
7	5	5	1600
7	5	55	500300
7	5	NA	505900
7	6	1	3600
7	6	2	19900
7	6	3	4300
7	6	4	17200
7	6	5	6100
7	6	6	1600
7	6	56	497700
7	6	NA	505000
7	7	1	10500
7	7	2	3500
7	7	3	19800
7	7	4	4300
7	7	5	17000
7	7	6	6100
7	7	7	1600
7	7	57	490100
7	7	NA	502500
7	8	1	2500
7	8	2	10500
7	8	3	3500
7	8	4	19800
7	8	5	4300
7	8	6	17000
7	8	7	6000
7	8	8	1600
7	8	58	488500
7	8	NA	501700
7	9	1	12900
7	9	2	2500
7	9	3	10400
7	9	4	3500
7	9	5	19700
7	9	6	4300
7	9	7	16100
7	9	8	6000
7	9	9	1600
7	9	59	479900
7	9	NA	498500
7	10	1	15200
7	10	2	12800
7	10	3	2500
7	10	4	10100
7	10	5	3500
7	10	6	19200
7	10	7	4300
7	10	8	15600
7	10	9	6000
7	10	10	1600
7	10	60	470100
7	10	NA	494500
7	11	1	7400
7	11	2	14700
7	11	3	12800
7	11	4	2400
7	11	5	9900
7	11	6	3400
7	11	7	19000
7	11	8	4200
7	11	9	15600
7	11	10	6000
7	11	11	1600
7	11	61	465700
7	11	NA	492700
7	12	1	15300
7	12	2	7300
7	12	3	14200
7	12	4	12600
7	12	5	2400
7	12	6	9900
7	12	7	3400
7	12	8	18600
7	12	9	4200
7	12	10	15100
7	12	11	5900
7	12	12	1600
7	12	62	455700
7	12	NA	489200
7	13	1	4700
7	13	2	15200
7	13	3	7300
7	13	4	14200
7	13	5	12600
7	13	6	2400
7	13	7	9900
7	13	8	3400
7	13	9	18600
7	13	10	4200
7	13	11	15100
7	13	12	5800
7	13	13	1600
7	13	63	452100
7	13	NA	488300
7	14	1	4800
7	14	2	4300
7	14	3	15200
7	14	4	7200
7	14	5	14100
7	14	6	12600
7	14	7	2400
7	14	8	9900
7	14	9	3300
7	14	10	18000
7	14	11	4200
7	14	12	14700
7	14	13	5800
7	14	14	1600
7	14	64	449900
7	14	NA	487400
7	15	1	24000
7	15	2	4700
7	15	3	4300
7	15	4	14900
7	15	5	6400
7	15	6	13800
7	15	7	11500
7	15	8	2400
7	15	9	9700
7	15	10	3000
7	15	11	17200
7	15	12	4200
7	15	13	13300
7	15	14	5800
7	15	15	1600
7	15	65	434700
7	15	NA	483900
7	16	1	17900
7	16	2	23200
7	16	3	4600
7	16	4	4300
7	16	5	14500
7	16	6	6300
7	16	7	13000
7	16	8	10700
7	16	9	2300
7	16	10	9300
7	16	11	2900
7	16	12	16400
7	16	13	4200
7	16	14	12800
7	16	15	5800
7	16	16	1500
7	16	66	424700
7	16	NA	481000
7	17	1	2500
7	17	2	17900
7	17	3	23200
7	17	4	4600
7	17	5	4300
7	17	6	14500
7	17	7	6300
7	17	8	13000
7	17	9	10700
7	17	10	2300
7	17	11	9300
7	17	12	2900
7	17	13	16400
7	17	14	4200
7	17	15	12800
7	17	16	5800
7	17	17	1500
7	17	67	422700
7	17	NA	480500
7	18	1	8100
7	18	2	2400
7	18	3	17900
7	18	4	22900
7	18	5	4400
7	18	6	4300
7	18	7	14400
7	18	8	6200
7	18	9	12900
7	18	10	10400
7	18	11	2300
7	18	12	9300
7	18	13	2800
7	18	14	16100
7	18	15	4200
7	18	16	12100
7	18	17	5800
7	18	18	1300
7	18	68	419300
7	18	NA	478300
7	19	1	6400
7	19	2	8000
7	19	3	2400
7	19	4	17900
7	19	5	22800
7	19	6	4300
7	19	7	4100
7	19	8	14200
7	19	9	6100
7	19	10	12900
7	19	11	10400
7	19	12	2200
7	19	13	9300
7	19	14	2800
7	19	15	16000
7	19	16	4100
7	19	17	11500
7	19	18	5700
7	19	19	1300
7	19	69	416400
7	19	NA	476600
7	20	1	10100
7	20	2	6400
7	20	3	8000
7	20	4	2400
7	20	5	17800
7	20	6	22800
7	20	7	4300
7	20	8	4100
7	20	9	14100
7	20	10	6000
7	20	11	12900
7	20	12	10300
7	20	13	2200
7	20	14	9300
7	20	15	2800
7	20	16	15600
7	20	17	4100
7	20	18	11400
7	20	19	5700
7	20	20	1300
7	20	70	410500
7	20	NA	473300
8	0	50	538300
8	0	NA	517100
8	1	1	2900
8	1	51	536500
8	1	NA	516000
8	2	1	13600
8	2	2	2900
8	2	52	525700
8	2	NA	513200
8	3	1	5400
8	3	2	13300
8	3	3	2900
8	3	53	521700
8	3	NA	512100
8	4	1	27200
8	4	2	5200
8	4	3	12900
8	4	4	2600
8	4	54	503300
8	4	NA	504200
8	5	1	9600
8	5	2	27100
8	5	3	5100
8	5	4	12800
8	5	5	2600
8	5	55	496500
8	5	NA	501700
8	6	1	12500
8	6	2	9600
8	6	3	26300
8	6	4	4800
8	6	5	12700
8	6	6	2300
8	6	56	488200
8	6	NA	499000
8	7	1	6500
8	7	2	12400
8	7	3	9500
8	7	4	26200
8	7	5	4800
8	7	6	12500
8	7	7	2300
8	7	57	483100
8	7	NA	498100
8	8	1	27000
8	8	2	6200
8	8	3	11300
8	8	4	9400
8	8	5	24700
8	8	6	4600
8	8	7	12200
8	8	8	2300
8	8	58	465300
8	8	NA	492400
8	9	1	5100
8	9	2	26900
8	9	3	6200
8	9	4	11200
8	9	5	9300
8	9	6	24700
8	9	7	4500
8	9	8	12200
8	9	9	2300
8	9	59	461900
8	9	NA	491100
8	10	1	49300
8	10	2	4800
8	10	3	23500
8	10	4	5800
8	10	5	9700
8	10	6	8900
8	10	7	22200
8	10	8	4200
8	10	9	11800
8	10	10	2300
8	10	60	431700
8	10	NA	481200
8	11	1	5200
8	11	2	49200
8	11	3	4300
8	11	4	23500
8	11	5	5800
8	11	6	9700
8	11	7	8900
8	11	8	22000
8	11	9	4200
8	11	10	11800
8	11	11	2300
8	11	61	428400
8	11	NA	480100
8	12	1	25700
8	12	2	5200
8	12	3	47000
8	12	4	4100
8	12	5	22700
8	12	6	5300
8	12	7	9400
8	12	8	8800
8	12	9	21200
8	12	10	4100
8	12	11	11500
8	12	12	2300
8	12	62	413100
8	12	NA	475000
8	13	1	4600
8	13	2	25300
8	13	3	5200
8	13	4	46800
8	13	5	4100
8	13	6	22500
8	13	7	5300
8	13	8	9400
8	13	9	8800
8	13	10	21200
8	13	11	4000
8	13	12	10700
8	13	13	2300
8	13	63	411000
8	13	NA	474200
8	14	1	3500
8	14	2	4500
8	14	3	25200
8	14	4	5200
8	14	5	46800
8	14	6	4100
8	14	7	22200
8	14	8	5300
8	14	9	9300
8	14	10	8600
8	14	11	21200
8	14	12	4000
8	14	13	10600
8	14	14	2300
8	14	64	409200
8	14	NA	473400
8	15	1	3500
8	15	2	3500
8	15	3	4500
8	15	4	25100
8	15	5	5200
8	15	6	46800
8	15	7	4100
8	15	8	21700
8	15	9	5300
8	15	10	9200
8	15	11	8300
8	15	12	21100
8	15	13	4000
8	15	14	10600
8	15	15	2300
8	15	65	407800
8	15	NA	472400
8	16	1	3600
8	16	2	3500
8	16	3	3500
8	16	4	4500
8	16	5	25000
8	16	6	5200
8	16	7	46700
8	16	8	4100
8	16	9	21400
8	16	10	5300
8	16	11	9200
8	16	12	8300
8	16	13	20900
8	16	14	4000
8	16	15	10600
8	16	16	2300
8	16	66	405900
8	16	NA	471400
8	17	1	3300
8	17	2	3600
8	17	3	3500
8	17	4	3500
8	17	5	4500
8	17	6	25000
8	17	7	5200
8	17	8	46600
8	17	9	4100
8	17	10	21400
8	17	11	5200
8	17	12	9200
8	17	13	8300
8	17	14	20800
8	17	15	4000
8	17	16	10500
8	17	17	2300
8	17	67	404600
8	17	NA	469800
8	18	1	8300
8	18	2	3300
8	18	3	3600
8	18	4	3400
8	18	5	3500
8	18	6	4500
8	18	7	24900
8	18	8	5100
8	18	9	46500
8	18	10	4100
8	18	11	21400
8	18	12	5100
8	18	13	9200
8	18	14	8300
8	18	15	20400
8	18	16	3900
8	18	17	10100
8	18	18	2200
8	18	68	399200
8	18	NA	468400
8	19	1	38700
8	19	2	7800
8	19	3	3300
8	19	4	3500
8	19	5	3400
8	19	6	3500
8	19	7	4100
8	19	8	23700
8	19	9	5000
8	19	10	42200
8	19	11	3800
8	19	12	19200
8	19	13	4600
8	19	14	8600
8	19	15	8200
8	19	16	19000
8	19	17	3600
8	19	18	9300
8	19	19	2200
8	19	69	381000
8	19	NA	460700
8	20	1	22600
8	20	2	38300
8	20	3	7700
8	20	4	3200
8	20	5	3400
8	20	6	3300
8	20	7	3500
8	20	8	4000
8	20	9	23400
8	20	10	4700
8	20	11	40100
8	20	12	3500
8	20	13	19100
8	20	14	4300
8	20	15	8600
8	20	16	7800
8	20	17	17800
8	20	18	3600
8	20	19	8900
8	20	20	2100
8	20	70	369600
8	20	NA	455900
9	0	50	538300
9	0	NA	517100
9	1	1	6300
9	1	51	533800
9	1	NA	515300
9	2	1	2500
9	2	2	6300
9	2	52	532000
9	2	NA	514600
9	3	1	3500
9	3	2	2500
9	3	3	6300
9	3	53	529600
9	3	NA	513500
9	4	1	12200
9	4	2	3500
9	4	3	2400
9	4	4	6300
9	4	54	521200
9	4	NA	509800
9	5	1	11900
9	5	2	12200
9	5	3	3400
9	5	4	2400
9	5	5	6300
9	5	55	512900
9	5	NA	506300
9	6	1	8100
9	6	2	11900
9	6	3	12000
9	6	4	3400
9	6	5	2400
9	6	6	6300
9	6	56	507100
9	6	NA	504200
9	7	1	12800
9	7	2	8100
9	7	3	11900
9	7	4	11500
9	7	5	3300
9	7	6	2400
9	7	7	6000
9	7	57	498900
9	7	NA	500500
9	8	1	2600
9	8	2	12800
9	8	3	8100
9	8	4	11900
9	8	5	11500
9	8	6	3300
9	8	7	2400
9	8	8	6000
9	8	58	497000
9	8	NA	499800
9	9	1	6300
9	9	2	2600
9	9	3	12700
9	9	4	7800
9	9	5	11900
9	9	6	11000
9	9	7	3300
9	9	8	2400
9	9	9	6000
9	9	59	493000
9	9	NA	498400
9	10	1	4000
9	10	2	6200
9	10	3	2600
9	10	4	12700
9	10	5	7800
9	10	6	11900
9	10	7	10800
9	10	8	3300
9	10	9	2400
9	10	10	6000
9	10	60	490700
9	10	NA	497000
9	11	1	8200
9	11	2	4000
9	11	3	6100
9	11	4	2500
9	11	5	12500
9	11	6	7800
9	11	7	11700
9	11	8	10600
9	11	9	3300
9	11	10	2400
9	11	11	6000
9	11	61	484900
9	11	NA	495400
9	12	1	15800
9	12	2	8200
9	12	3	3900
9	12	4	6000
9	12	5	2500
9	12	6	12300
9	12	7	7600
9	12	8	10700
9	12	9	10500
9	12	10	3300
9	12	11	2400
9	12	12	6000
9	12	62	473700
9	12	NA	492500
9	13	1	12700
9	13	2	15700
9	13	3	8200
9	13	4	3800
9	13	5	6000
9	13	6	2300
9	13	7	12300
9	13	8	7400
9	13	9	10500
9	13	10	10500
9	13	11	3100
9	13	12	2400
9	13	13	5500
9	13	63	464700
9	13	NA	490300
9	14	1	9800
9	14	2	12700
9	14	3	15500
9	14	4	8200
9	14	5	3700
9	14	6	6000
9	14	7	2300
9	14	8	11900
9	14	9	7300
9	14	10	10500
9	14	11	10500
9	14	12	3100
9	14	13	2400
9	14	14	5500
9	14	64	457800
9	14	NA	488200
9	15	1	7700
9	15	2	9700
9	15	3	12700
9	15	4	15500
9	15	5	8100
9	15	6	3700
9	15	7	5800
9	15	8	2300
9	15	9	11700
9	15	10	7300
9	15	11	10300
9	15	12	10000
9	15	13	3100
9	15	14	2400
9	15	15	5500
9	15	65	452500
9	15	NA	487100
9	16	1	46000
9	16	2	7500
9	16	3	9200
9	16	4	12500
9	16	5	12700
9	16	6	7900
9	16	7	3700
9	16	8	5800
9	16	9	2300
9	16	10	11400
9	16	11	7200
9	16	12	8900
9	16	13	9800
9	16	14	2400
9	16	15	2400
9	16	16	5200
9	16	66	423100
9	16	NA	477400
9	17	1	1700
9	17	2	46000
9	17	3	7500
9	17	4	9200
9	17	5	12500
9	17	6	12700
9	17	7	7900
9	17	8	3700
9	17	9	5800
9	17	10	2300
9	17	11	11300
9	17	12	7200
9	17	13	8900
9	17	14	9800
9	17	15	2400
9	17	16	2400
9	17	17	5200
9	17	67	422100
9	17	NA	476800
9	18	1	28300
9	18	2	1700
9	18	3	44100
9	18	4	7500
9	18	5	8800
9	18	6	12100
9	18	7	12000
9	18	8	7700
9	18	9	3700
9	18	10	5700
9	18	11	2300
9	18	12	11200
9	18	13	6900
9	18	14	8100
9	18	15	9500
9	18	16	2400
9	18	17	2300
9	18	18	5100
9	18	68	406200
9	18	NA	469800
9	19	1	5000
9	19	2	28100
9	19	3	1700
9	19	4	43900
9	19	5	7400
9	19	6	8800
9	19	7	12100
9	19	8	11800
9	19	9	7300
9	19	10	3400
9	19	11	5700
9	19	12	2300
9	19	13	11000
9	19	14	6900
9	19	15	8000
9	19	16	9500
9	19	17	2400
9	19	18	2300
9	19	19	5100
9	19	69	404600
9	19	NA	468100
9	20	1	6700
9	20	2	5000
9	20	3	27800
9	20	4	1700
9	20	5	43400
9	20	6	7400
9	20	7	8700
9	20	8	12100
9	20	9	11700
9	20	10	7300
9	20	11	3400
9	20	12	5700
9	20	13	2300
9	20	14	10900
9	20	15	6900
9	20	16	7800
9	20	17	9400
9	20	18	2400
9	20	19	2200
9	20	20	5100
9	20	70	401300
9	20	NA	466200
10	0	50	538300
10	0	NA	517100
10	1	1	3100
10	1	51	536000
10	1	NA	516300
10	2	1	2500
10	2	2	3000
10	2	52	534300
10	2	NA	515600
10	3	1	43000
10	3	2	2400
10	3	3	2700
10	3	53	500900
10	3	NA	506400
10	4	1	4700
10	4	2	42100
10	4	3	2400
10	4	4	2700
10	4	54	497400
10	4	NA	506100
10	5	1	18400
10	5	2	4700
10	5	3	41400
10	5	4	2400
10	5	5	2700
10	5	55	484600
10	5	NA	501200
10	6	1	6500
10	6	2	18400
10	6	3	4000
10	6	4	41300
10	6	5	2400
10	6	6	2700
10	6	56	480400
10	6	NA	499700
10	7	1	1600
10	7	2	6500
10	7	3	18400
10	7	4	4000
10	7	5	41100
10	7	6	2400
10	7	7	2700
10	7	57	479300
10	7	NA	499400
10	8	1	2100
10	8	2	1600
10	8	3	6500
10	8	4	18400
10	8	5	4000
10	8	6	40900
10	8	7	2400
10	8	8	2700
10	8	58	477600
10	8	NA	499200
10	9	1	15200
10	9	2	2100
10	9	3	1600
10	9	4	6200
10	9	5	18200
10	9	6	4000
10	9	7	39900
10	9	8	2200
10	9	9	2500
10	9	59	467500
10	9	NA	496000
10	10	1	3900
10	10	2	15100
10	10	3	2100
10	10	4	1600
10	10	5	6100
10	10	6	18000
10	10	7	4000
10	10	8	39900
10	10	9	2200
10	10	10	2400
10	10	60	465600
10	10	NA	494500
10	11	1	4000
10	11	2	3800
10	11	3	15100
10	11	4	2100
10	11	5	1600
10	11	6	6100
10	11	7	17900
10	11	8	4000
10	11	9	39700
10	11	10	2200
10	11	11	2300
10	11	61	462900
10	11	NA	493700
10	12	1	17400
10	12	2	3900
10	12	3	3700
10	12	4	14700
10	12	5	2000
10	12	6	1600
10	12	7	6100
10	12	8	17600
10	12	9	4000
10	12	10	38600
10	12	11	2200
10	12	12	1800
10	12	62	452500
10	12	NA	489300
10	13	1	6500
10	13	2	17200
10	13	3	3900
10	13	4	3700
10	13	5	14500
10	13	6	2000
10	13	7	1600
10	13	8	6000
10	13	9	17600
10	13	10	4000
10	13	11	38200
10	13	12	2200
10	13	13	1700
10	13	63	448200
10	13	NA	488100
10	14	1	13100
10	14	2	6100
10	14	3	17200
10	14	4	3900
10	14	5	3700
10	14	6	14400
10	14	7	2000
10	14	8	1600
10	14	9	6000
10	14	10	17300
10	14	11	3900
10	14	12	37300
10	14	13	2200
10	14	14	1700
10	14	64	440900
10	14	NA	484100
10	15	1	4800
10	15	2	13100
10	15	3	6100
10	15	4	17200
10	15	5	3900
10	15	6	3700
10	15	7	14400
10	15	8	1900
10	15	9	1600
10	15	10	5800
10	15	11	17000
10	15	12	3900
10	15	13	36300
10	15	14	2200
10	15	15	1700
10	15	65	439100
10	15	NA	482700
10	16	1	5500
10	16	2	4800
10	16	3	13100
10	16	4	6100
10	16	5	17200
10	16	6	3900
10	16	7	3700
10	16	8	14400
10	16	9	1900
10	16	10	1500
10	16	11	5800
10	16	12	16500
10	16	13	3900
10	16	14	36200
10	16	15	2200
10	16	16	1700
10	16	66	435900
10	16	NA	481100
10	17	1	5800
10	17	2	5500
10	17	3	4800
10	17	4	13100
10	17	5	6100
10	17	6	17200
10	17	7	3900
10	17	8	3700
10	17	9	14300
10	17	10	1900
10	17	11	1500
10	17	12	5800
10	17	13	16500
10	17	14	3900
10	17	15	36100
10	17	16	2200
10	17	17	1700
10	17	67	431600
10	17	NA	479800
10	18	1	24100
10	18	2	5700
10	18	3	5500
10	18	4	4700
10	18	5	12900
10	18	6	6100
10	18	7	16400
10	18	8	3800
10	18	9	3500
10	18	10	14000
10	18	11	1800
10	18	12	1500
10	18	13	5500
10	18	14	16200
10	18	15	3600
10	18	16	33600
10	18	17	2200
10	18	18	1600
10	18	68	415600
10	18	NA	477100
10	19	1	15500
10	19	2	23700
10	19	3	5600
10	19	4	5500
10	19	5	4700
10	19	6	12700
10	19	7	6100
10	19	8	15800
10	19	9	3700
10	19	10	3400
10	19	11	13300
10	19	12	1800
10	19	13	1500
10	19	14	5300
10	19	15	15800
10	19	16	3600
10	19	17	32800
10	19	18	2200
10	19	19	1600
10	19	69	406400
10	19	NA	474400
10	20	1	4400
10	20	2	15500
10	20	3	23600
10	20	4	5600
10	20	5	5500
10	20	6	4700
10	20	7	12700
10	20	8	6100
10	20	9	15700
10	20	10	3500
10	20	11	3400
10	20	12	13300
10	20	13	1800
10	20	14	1500
10	20	15	5300
10	20	16	15800
10	20	17	3500
10	20	18	32300
10	20	19	2200
10	20	20	1500
10	20	70	403900
10	20	NA	473600
11	0	50	538300
11	0	NA	517100
11	1	1	26600
11	1	51	517900
11	1	NA	510900
11	2	1	8700
11	2	2	26400
11	2	52	511200
11	2	NA	509100
11	3	1	9600
11	3	2	8300
11	3	3	26100
11	3	53	504400
11	3	NA	507000
11	4	1	5900
11	4	2	9200
11	4	3	7800
11	4	4	26100
11	4	54	5e+05
11	4	NA	506400
11	5	1	5000
11	5	2	5900
11	5	3	9200
11	5	4	7800
11	5	5	25900
11	5	55	496100
11	5	NA	505500
11	6	1	19100
11	6	2	4800
11	6	3	5900
11	6	4	8900
11	6	5	7700
11	6	6	25300
11	6	56	481400
11	6	NA	502300
11	7	1	3300
11	7	2	19000
11	7	3	4800
11	7	4	5900
11	7	5	8800
11	7	6	7700
11	7	7	25200
11	7	57	479200
11	7	NA	501500
11	8	1	16300
11	8	2	3300
11	8	3	18600
11	8	4	4700
11	8	5	5800
11	8	6	8300
11	8	7	7400
11	8	8	24400
11	8	58	469200
11	8	NA	497400
11	9	1	3900
11	9	2	16300
11	9	3	3300
11	9	4	18500
11	9	5	4700
11	9	6	5800
11	9	7	8200
11	9	8	7400
11	9	9	24200
11	9	59	466700
11	9	NA	496400
11	10	1	24500
11	10	2	3800
11	10	3	14700
11	10	4	3200
11	10	5	18400
11	10	6	4500
11	10	7	5800
11	10	8	8000
11	10	9	7100
11	10	10	23600
11	10	60	450800
11	10	NA	491000
11	11	1	18000
11	11	2	24500
11	11	3	3600
11	11	4	14700
11	11	5	3100
11	11	6	16300
11	11	7	4400
11	11	8	5700
11	11	9	7800
11	11	10	6900
11	11	11	22700
11	11	61	440000
11	11	NA	487700
11	12	1	3400
11	12	2	18000
11	12	3	24500
11	12	4	3600
11	12	5	14700
11	12	6	3100
11	12	7	16200
11	12	8	4300
11	12	9	5700
11	12	10	7800
11	12	11	6900
11	12	12	22500
11	12	62	437700
11	12	NA	487000
11	13	1	1300
11	13	2	3400
11	13	3	18000
11	13	4	24300
11	13	5	3500
11	13	6	14400
11	13	7	3100
11	13	8	16200
11	13	9	4300
11	13	10	5700
11	13	11	7800
11	13	12	6900
11	13	13	22500
11	13	63	437100
11	13	NA	486900
11	14	1	13700
11	14	2	1300
11	14	3	3300
11	14	4	17600
11	14	5	23900
11	14	6	3500
11	14	7	13900
11	14	8	3100
11	14	9	16000
11	14	10	3700
11	14	11	5600
11	14	12	7800
11	14	13	6700
11	14	14	22500
11	14	64	429100
11	14	NA	483700
11	15	1	3000
11	15	2	13600
11	15	3	1300
11	15	4	3300
11	15	5	17600
11	15	6	23900
11	15	7	3500
11	15	8	13900
11	15	9	3100
11	15	10	15900
11	15	11	3600
11	15	12	5500
11	15	13	7800
11	15	14	6700
11	15	15	22500
11	15	65	427200
11	15	NA	483000
11	16	1	4200
11	16	2	3000
11	16	3	13500
11	16	4	1300
11	16	5	3300
11	16	6	17600
11	16	7	23700
11	16	8	3500
11	16	9	13500
11	16	10	3100
11	16	11	15900
11	16	12	3600
11	16	13	5500
11	16	14	7600
11	16	15	6600
11	16	16	22500
11	16	66	424700
11	16	NA	482300
11	17	1	4100
11	17	2	4200
11	17	3	3000
11	17	4	13400
11	17	5	1300
11	17	6	3300
11	17	7	17600
11	17	8	23700
11	17	9	3400
11	17	10	13500
11	17	11	3100
11	17	12	15900
11	17	13	3600
11	17	14	5200
11	17	15	7400
11	17	16	6600
11	17	17	22400
11	17	67	422300
11	17	NA	481400
11	18	1	30100
11	18	2	4100
11	18	3	3600
11	18	4	3000
11	18	5	13300
11	18	6	1300
11	18	7	3300
11	18	8	17500
11	18	9	22000
11	18	10	3300
11	18	11	12900
11	18	12	2800
11	18	13	15800
11	18	14	3600
11	18	15	5100
11	18	16	7100
11	18	17	5700
11	18	18	21100
11	18	68	403100
11	18	NA	476700
11	19	1	7300
11	19	2	29500
11	19	3	4000
11	19	4	3500
11	19	5	3000
11	19	6	13200
11	19	7	1300
11	19	8	3300
11	19	9	17500
11	19	10	21900
11	19	11	3300
11	19	12	12900
11	19	13	2800
11	19	14	15600
11	19	15	3600
11	19	16	5100
11	19	17	7100
11	19	18	5700
11	19	19	21100
11	19	69	399500
11	19	NA	474200
11	20	1	4000
11	20	2	7300
11	20	3	29400
11	20	4	4000
11	20	5	3500
11	20	6	3000
11	20	7	13200
11	20	8	1300
11	20	9	3200
11	20	10	17500
11	20	11	21800
11	20	12	3300
11	20	13	12800
11	20	14	2800
11	20	15	15600
11	20	16	3400
11	20	17	5100
11	20	18	7100
11	20	19	5700
11	20	20	21100
11	20	70	397900
11	20	NA	472400
12	0	50	538300
12	0	NA	517100
12	1	1	39300
12	1	51	507400
12	1	NA	508700
12	2	1	7900
12	2	2	38500
12	2	52	503100
12	2	NA	505900
12	3	1	37900
12	3	2	7500
12	3	3	36400
12	3	53	473600
12	3	NA	5e+05
12	4	1	7500
12	4	2	37400
12	4	3	7300
12	4	4	35800
12	4	54	468800
12	4	NA	498600
12	5	1	2500
12	5	2	7500
12	5	3	37300
12	5	4	7300
12	5	5	35300
12	5	55	467400
12	5	NA	498100
12	6	1	23900
12	6	2	2400
12	6	3	7200
12	6	4	35300
12	6	5	6900
12	6	6	34300
12	6	56	453800
12	6	NA	491600
12	7	1	44000
12	7	2	21900
12	7	3	2200
12	7	4	6500
12	7	5	32200
12	7	6	6500
12	7	7	30600
12	7	57	430300
12	7	NA	481200
12	8	1	4400
12	8	2	43700
12	8	3	21900
12	8	4	2200
12	8	5	6500
12	8	6	32100
12	8	7	6500
12	8	8	30600
12	8	58	427600
12	8	NA	479900
12	9	1	4900
12	9	2	4400
12	9	3	43200
12	9	4	21600
12	9	5	2200
12	9	6	6400
12	9	7	32000
12	9	8	6500
12	9	9	30300
12	9	59	424600
12	9	NA	479300
12	10	1	8100
12	10	2	4900
12	10	3	4300
12	10	4	42800
12	10	5	19500
12	10	6	2200
12	10	7	6400
12	10	8	31900
12	10	9	6400
12	10	10	30000
12	10	60	420800
12	10	NA	478100
12	11	1	11500
12	11	2	8000
12	11	3	4800
12	11	4	4200
12	11	5	41400
12	11	6	19100
12	11	7	2200
12	11	8	6300
12	11	9	31200
12	11	10	6300
12	11	11	29300
12	11	61	415400
12	11	NA	475700
12	12	1	6200
12	12	2	11500
12	12	3	8000
12	12	4	4800
12	12	5	4200
12	12	6	41200
12	12	7	19100
12	12	8	2200
12	12	9	6300
12	12	10	30100
12	12	11	6300
12	12	12	29100
12	12	62	411700
12	12	NA	474700
12	13	1	1900
12	13	2	6200
12	13	3	11500
12	13	4	8000
12	13	5	4800
12	13	6	4200
12	13	7	41100
12	13	8	19000
12	13	9	2200
12	13	10	6300
12	13	11	30100
12	13	12	6300
12	13	13	29100
12	13	63	410200
12	13	NA	474500
12	14	1	11600
12	14	2	1900
12	14	3	6200
12	14	4	11500
12	14	5	8000
12	14	6	4500
12	14	7	4100
12	14	8	40700
12	14	9	18700
12	14	10	2100
12	14	11	6300
12	14	12	29800
12	14	13	6100
12	14	14	27500
12	14	64	403100
12	14	NA	473300
12	15	1	23100
12	15	2	11300
12	15	3	1900
12	15	4	6000
12	15	5	11400
12	15	6	7400
12	15	7	4400
12	15	8	4000
12	15	9	39800
12	15	10	17700
12	15	11	2100
12	15	12	6000
12	15	13	28500
12	15	14	5800
12	15	15	25900
12	15	65	393800
12	15	NA	466300
12	16	1	12200
12	16	2	22300
12	16	3	11100
12	16	4	1800
12	16	5	6000
12	16	6	11200
12	16	7	7100
12	16	8	4400
12	16	9	4000
12	16	10	38800
12	16	11	16800
12	16	12	2100
12	16	13	5700
12	16	14	28300
12	16	15	5700
12	16	16	24000
12	16	66	389600
12	16	NA	464300
12	17	1	14200
12	17	2	12000
12	17	3	21800
12	17	4	11100
12	17	5	1800
12	17	6	5900
12	17	7	11200
12	17	8	7100
12	17	9	4400
12	17	10	3700
12	17	11	37500
12	17	12	16200
12	17	13	2100
12	17	14	5500
12	17	15	25300
12	17	16	5700
12	17	17	23700
12	17	67	384200
12	17	NA	462000
12	18	1	20000
12	18	2	14000
12	18	3	11500
12	18	4	21300
12	18	5	10800
12	18	6	1800
12	18	7	5700
12	18	8	11200
12	18	9	6600
12	18	10	4400
12	18	11	3700
12	18	12	36400
12	18	13	16000
12	18	14	1900
12	18	15	5300
12	18	16	24900
12	18	17	5600
12	18	18	22800
12	18	68	373600
12	18	NA	457900
12	19	1	4500
12	19	2	19800
12	19	3	13800
12	19	4	11100
12	19	5	21200
12	19	6	10800
12	19	7	1800
12	19	8	5700
12	19	9	11200
12	19	10	6600
12	19	11	4400
12	19	12	3700
12	19	13	35700
12	19	14	15900
12	19	15	1900
12	19	16	5300
12	19	17	24900
12	19	18	5600
12	19	19	22600
12	19	69	372500
12	19	NA	456400
12	20	1	5400
12	20	2	4500
12	20	3	19600
12	20	4	13700
12	20	5	11000
12	20	6	21200
12	20	7	10800
12	20	8	1800
12	20	9	5700
12	20	10	11000
12	20	11	6500
12	20	12	4400
12	20	13	3600
12	20	14	35500
12	20	15	15600
12	20	16	1900
12	20	17	5200
12	20	18	24800
12	20	19	5600
12	20	20	22500
12	20	70	370200
12	20	NA	454900
13	0	50	538300
13	0	NA	517100
13	1	1	8300
13	1	51	532900
13	1	NA	514200
13	2	1	6200
13	2	2	8300
13	2	52	528300
13	2	NA	512600
13	3	1	7900
13	3	2	6200
13	3	3	8300
13	3	53	522200
13	3	NA	510800
13	4	1	3500
13	4	2	7800
13	4	3	6200
13	4	4	8300
13	4	54	520300
13	4	NA	509300
13	5	1	6400
13	5	2	3500
13	5	3	7800
13	5	4	6200
13	5	5	8300
13	5	55	515300
13	5	NA	507900
13	6	1	11000
13	6	2	6400
13	6	3	3500
13	6	4	7800
13	6	5	6000
13	6	6	8200
13	6	56	508300
13	6	NA	504200
13	7	1	2700
13	7	2	10900
13	7	3	6300
13	7	4	3500
13	7	5	7800
13	7	6	6000
13	7	7	8200
13	7	57	507000
13	7	NA	503000
13	8	1	6900
13	8	2	2700
13	8	3	10900
13	8	4	6000
13	8	5	3400
13	8	6	7600
13	8	7	5900
