run	year	tschg	area
1	19	6	2800
1	19	7	5300
1	19	8	2600
1	19	9	12400
1	19	10	20700
1	19	11	12700
1	19	12	21400
1	19	13	3700
1	19	14	15000
1	19	15	7100
1	19	16	4300
1	19	17	32000
1	19	18	9400
1	19	19	2300
1	19	69	408000
1	19	NA	464800
1	20	2	1500
1	20	3	10800
1	20	4	4400
1	20	5	1000
1	20	6	13200
1	20	7	2800
1	20	8	5300
1	20	9	2600
1	20	10	12300
1	20	11	20300
1	20	12	12500
1	20	13	21200
1	20	14	3700
1	20	15	14800
1	20	16	7000
1	20	17	4300
1	20	18	31500
1	20	19	9200
1	20	20	2200
1	20	70	402600
1	20	NA	461800
2	1	51	537900
2	1	NA	517000
2	2	2	500
2	2	52	525100
2	2	NA	514400
2	3	2	14900
2	3	3	500
2	3	53	513500
2	3	NA	510400
2	4	2	15800
2	4	3	14700
2	4	4	500
2	4	54	499500
2	4	NA	505100
2	5	2	19600
2	5	3	15700
2	5	4	14700
2	5	5	400
2	5	55	494300
2	5	NA	502900
2	6	2	7600
2	6	3	19600
2	6	4	15600
2	6	5	14700
2	6	6	400
2	6	56	491000
2	6	NA	501300
2	7	2	5000
2	7	3	7600
2	7	4	19200
2	7	5	15500
2	7	6	14500
2	7	7	400
2	7	57	476300
2	7	NA	496100
2	8	2	20200
2	8	3	4900
2	8	4	7300
2	8	5	18600
2	8	6	14900
2	8	7	14100
2	8	8	400
2	8	58	449200
2	8	NA	487100
2	9	2	38700
2	9	3	20100
2	9	4	4900
2	9	5	7200
2	9	6	18600
2	9	7	14900
2	9	8	14100
2	9	9	400
2	9	59	446200
2	9	NA	485400
2	10	2	4900
2	10	3	38700
2	10	4	20100
2	10	5	4800
2	10	6	7200
2	10	7	18600
2	10	8	14800
2	10	9	13900
2	10	10	400
2	10	60	444500
2	10	NA	484100
2	11	2	3400
2	11	3	4900
2	11	4	38500
2	11	5	20100
2	11	6	4800
2	11	7	7200
2	11	8	18500
2	11	9	14700
2	11	10	13800
2	11	11	400
2	11	61	442900
2	11	NA	482800
2	12	2	3400
2	12	3	3300
2	12	4	4800
2	12	5	38100
2	12	6	19900
2	12	7	4800
2	12	8	7100
2	12	9	18500
2	12	10	14400
2	12	11	13700
2	12	12	400
2	12	62	431400
2	12	NA	478800
2	13	2	16700
2	13	3	3300
2	13	4	3300
2	13	5	4800
2	13	6	37900
2	13	7	19700
2	13	8	4800
2	13	9	7100
2	13	10	18300
2	13	11	14100
2	13	12	13200
2	13	13	300
2	13	63	419600
2	13	NA	474600
2	14	2	17700
2	14	3	16600
2	14	4	3300
2	14	5	3300
2	14	6	4700
2	14	7	37900
2	14	8	19700
2	14	9	4800
2	14	10	6900
2	14	11	18200
2	14	12	14000
2	14	13	13200
2	14	14	300
2	14	64	413400
2	14	NA	472800
2	15	2	8600
2	15	3	17400
2	15	4	16400
2	15	5	3300
2	15	6	3300
2	15	7	4600
2	15	8	37700
2	15	9	19600
2	15	10	4700
2	15	11	6900
2	15	12	18000
2	15	13	13900
2	15	14	12800
2	15	15	300
2	15	65	408000
2	15	NA	471100
2	16	2	8800
2	16	3	8600
2	16	4	17300
2	16	5	16400
2	16	6	3300
2	16	7	3300
2	16	8	4600
2	16	9	37700
2	16	10	19500
2	16	11	4700
2	16	12	6900
2	16	13	18000
2	16	14	13900
2	16	15	12800
2	16	16	300
2	16	66	407300
2	16	NA	469400
2	17	2	2600
2	17	3	8800
2	17	4	8600
2	17	5	17300
2	17	6	16400
2	17	7	3300
2	17	8	3300
2	17	9	4600
2	17	10	37300
2	17	11	19400
2	17	12	4500
2	17	13	6900
2	17	14	17900
2	17	15	13900
2	17	16	12800
2	17	17	300
2	17	67	404800
2	17	NA	468900
2	18	2	3800
2	18	3	2600
2	18	4	8800
2	18	5	8600
2	18	6	17200
2	18	7	16400
2	18	8	3300
2	18	9	3300
2	18	10	4500
2	18	11	37300
2	18	12	19300
2	18	13	4500
2	18	14	6900
2	18	15	17800
2	18	16	13700
2	18	17	12800
2	18	18	300
2	18	68	401800
2	18	NA	468300
2	19	2	4200
2	19	3	3800
2	19	4	2600
2	19	5	8800
2	19	6	8600
2	19	7	17200
2	19	8	16300
2	19	9	3300
2	19	10	3300
2	19	11	4500
2	19	12	37300
2	19	13	19300
2	19	14	4500
2	19	15	6900
2	19	16	17800
2	19	17	13700
2	19	18	12800
2	19	19	300
2	19	69	401300
2	19	NA	468100
2	20	2	800
2	20	3	4200
2	20	4	3800
2	20	5	2500
2	20	6	8800
2	20	7	8500
2	20	8	17100
2	20	9	16300
2	20	10	3300
2	20	11	3300
2	20	12	4500
2	20	13	37100
2	20	14	19100
2	20	15	4500
2	20	16	6700
2	20	17	17300
2	20	18	13700
2	20	19	12700
2	20	20	300
2	20	70	397500
2	20	NA	466400
3	1	51	535000
3	1	NA	516000
3	2	2	4400
3	2	52	529400
3	2	NA	512900
3	3	2	8700
3	3	3	4400
3	3	53	526100
3	3	NA	511800
3	4	2	4400
3	4	3	8700
3	4	4	4400
3	4	54	519700
3	4	NA	509200
3	5	2	9000
3	5	3	4400
3	5	4	8700
3	5	5	4400
3	5	55	518000
3	5	NA	508900
3	6	2	2000
3	6	3	9000
3	6	4	4400
3	6	5	8700
3	6	6	4400
3	6	56	513000
3	6	NA	507800
3	7	2	6100
3	7	3	2000
3	7	4	9000
3	7	5	4400
3	7	6	8700
3	7	7	4300
3	7	57	508200
3	7	NA	506600
3	8	2	6100
3	8	3	6100
3	8	4	2000
3	8	5	9000
3	8	6	4400
3	8	7	8700
3	8	8	4300
3	8	58	505300
3	8	NA	505900
3	9	2	3600
3	9	3	6100
3	9	4	6100
3	9	5	2000
3	9	6	9000
3	9	7	4300
3	9	8	8500
3	9	9	4300
3	9	59	500700
3	9	NA	504800
3	10	2	6000
3	10	3	3600
3	10	4	6100
3	10	5	6100
3	10	6	2000
3	10	7	9000
3	10	8	4300
3	10	9	8500
3	10	10	4300
3	10	60	496200
3	10	NA	503200
3	11	2	6100
3	11	3	6000
3	11	4	3600
3	11	5	6100
3	11	6	6100
3	11	7	2000
3	11	8	9000
3	11	9	4300
3	11	10	8500
3	11	11	4300
3	11	61	495100
3	11	NA	502600
3	12	2	1700
3	12	3	6100
3	12	4	6000
3	12	5	3600
3	12	6	6100
3	12	7	6100
3	12	8	2000
3	12	9	9000
3	12	10	4300
3	12	11	8500
3	12	12	4300
3	12	62	492800
3	12	NA	501500
3	13	2	3400
3	13	3	1700
3	13	4	6100
3	13	5	5900
3	13	6	3600
3	13	7	6100
3	13	8	6000
3	13	9	2000
3	13	10	8900
3	13	11	4300
3	13	12	8500
3	13	13	4100
3	13	63	485300
3	13	NA	498800
3	14	2	10700
3	14	3	3400
3	14	4	1700
3	14	5	6100
3	14	6	5900
3	14	7	3600
3	14	8	6100
3	14	9	6000
3	14	10	2000
3	14	11	8900
3	14	12	4300
3	14	13	8500
3	14	14	4100
3	14	64	483400
3	14	NA	497300
3	15	2	3400
3	15	3	10700
3	15	4	3400
3	15	5	1700
3	15	6	6100
3	15	7	5900
3	15	8	3600
3	15	9	6100
3	15	10	6000
3	15	11	2000
3	15	12	8700
3	15	13	4200
3	15	14	8400
3	15	15	4100
3	15	65	479400
3	15	NA	495200
3	16	2	6500
3	16	3	3400
3	16	4	10600
3	16	5	3400
3	16	6	1700
3	16	7	6100
3	16	8	5900
3	16	9	3600
3	16	10	6100
3	16	11	6000
3	16	12	1700
3	16	13	8700
3	16	14	4200
3	16	15	8300
3	16	16	4100
3	16	66	475600
3	16	NA	493600
3	17	2	5800
3	17	3	6400
3	17	4	3400
3	17	5	10400
3	17	6	3400
3	17	7	1700
3	17	8	5700
3	17	9	5900
3	17	10	3600
3	17	11	5900
3	17	12	5900
3	17	13	1700
3	17	14	8700
3	17	15	4000
3	17	16	8200
3	17	17	4100
3	17	67	467400
3	17	NA	490900
3	18	2	12200
3	18	3	5700
3	18	4	6400
3	18	5	3400
3	18	6	10300
3	18	7	3400
3	18	8	1700
3	18	9	5700
3	18	10	5900
3	18	11	3600
3	18	12	5900
3	18	13	5800
3	18	14	1700
3	18	15	8600
3	18	16	4000
3	18	17	8200
3	18	18	4000
3	18	68	459100
3	18	NA	490000
3	19	2	9800
3	19	3	12200
3	19	4	5700
3	19	5	6400
3	19	6	3400
3	19	7	10200
3	19	8	3400
3	19	9	1700
3	19	10	5700
3	19	11	5300
3	19	12	3500
3	19	13	5900
3	19	14	5700
3	19	15	1700
3	19	16	8300
3	19	17	3900
3	19	18	8200
3	19	19	4000
3	19	69	455100
3	19	NA	488100
3	20	2	7200
3	20	3	9700
3	20	4	12100
3	20	5	5700
3	20	6	6400
3	20	7	3400
3	20	8	10100
3	20	9	3300
3	20	10	1700
3	20	11	5700
3	20	12	5200
3	20	13	3500
3	20	14	5900
3	20	15	5700
3	20	16	1700
3	20	17	7900
3	20	18	3900
3	20	19	8200
3	20	20	3600
3	20	70	453700
3	20	NA	487000
4	1	51	522400
4	1	NA	510300
4	2	2	22500
4	2	52	519100
4	2	NA	509700
4	3	2	4100
4	3	3	22400
4	3	53	514200
4	3	NA	507700
4	4	2	7000
4	4	3	4000
4	4	4	22200
4	4	54	499900
4	4	NA	502700
4	5	2	19600
4	5	3	7000
4	5	4	4000
4	5	5	22100
4	5	55	496000
4	5	NA	501500
4	6	2	5200
4	6	3	19500
4	6	4	7000
4	6	5	4000
4	6	6	21900
4	6	56	494400
4	6	NA	500700
4	7	2	2700
4	7	3	5100
4	7	4	19500
4	7	5	6900
4	7	6	4000
4	7	7	21700
4	7	57	481200
4	7	NA	495700
4	8	2	18600
4	8	3	2700
4	8	4	5100
4	8	5	19500
4	8	6	6900
4	8	7	4000
4	8	8	21700
4	8	58	478000
4	8	NA	495300
4	9	2	3600
4	9	3	18600
4	9	4	2700
4	9	5	5000
4	9	6	19500
4	9	7	6900
4	9	8	4000
4	9	9	21700
4	9	59	476200
4	9	NA	494300
4	10	2	2900
4	10	3	3600
4	10	4	18600
4	10	5	2700
4	10	6	5000
4	10	7	19300
4	10	8	6800
4	10	9	4000
4	10	10	21400
4	10	60	471800
4	10	NA	492700
4	11	2	6600
4	11	3	2900
4	11	4	3600
4	11	5	18600
4	11	6	2700
4	11	7	4900
4	11	8	19100
4	11	9	6800
4	11	10	4000
4	11	11	21300
4	11	61	465700
4	11	NA	491100
4	12	2	8000
4	12	3	6500
4	12	4	2900
4	12	5	3600
4	12	6	18400
4	12	7	2700
4	12	8	4800
4	12	9	19000
4	12	10	6700
4	12	11	3900
4	12	12	21300
4	12	62	455900
4	12	NA	488300
4	13	2	13300
4	13	3	8000
4	13	4	6500
4	13	5	2900
4	13	6	3500
4	13	7	18400
4	13	8	2700
4	13	9	4800
4	13	10	19000
4	13	11	6600
4	13	12	3900
4	13	13	21100
4	13	63	452700
4	13	NA	486800
4	14	2	5200
4	14	3	13100
4	14	4	7800
4	14	5	6500
4	14	6	2800
4	14	7	3500
4	14	8	18200
4	14	9	2700
4	14	10	4600
4	14	11	19000
4	14	12	6600
4	14	13	3900
4	14	14	21000
4	14	64	444300
4	14	NA	482400
4	15	2	13600
4	15	3	5200
4	15	4	12800
4	15	5	7800
4	15	6	6500
4	15	7	2800
4	15	8	3500
4	15	9	17800
4	15	10	2500
4	15	11	4500
4	15	12	18800
4	15	13	6500
4	15	14	3900
4	15	15	20900
4	15	65	436300
4	15	NA	478600
4	16	2	13400
4	16	3	13500
4	16	4	5200
4	16	5	12700
4	16	6	7700
4	16	7	6500
4	16	8	2800
4	16	9	3500
4	16	10	17800
4	16	11	2500
4	16	12	4300
4	16	13	18200
4	16	14	6400
4	16	15	3900
4	16	16	20400
4	16	66	430000
4	16	NA	476100
4	17	2	10500
4	17	3	13300
4	17	4	13500
4	17	5	5200
4	17	6	12600
4	17	7	7600
4	17	8	6500
4	17	9	2800
4	17	10	3500
4	17	11	17800
4	17	12	2400
4	17	13	4200
4	17	14	18200
4	17	15	6300
4	17	16	3800
4	17	17	20300
4	17	67	424200
4	17	NA	474200
4	18	2	8500
4	18	3	10500
4	18	4	13300
4	18	5	13500
4	18	6	5200
4	18	7	12600
4	18	8	7600
4	18	9	6500
4	18	10	2800
4	18	11	3500
4	18	12	17600
4	18	13	2400
4	18	14	4100
4	18	15	18200
4	18	16	6300
4	18	17	3800
4	18	18	20300
4	18	68	422200
4	18	NA	473300
4	19	2	3200
4	19	3	8500
4	19	4	10500
4	19	5	13300
4	19	6	13500
4	19	7	5200
4	19	8	12600
4	19	9	7600
4	19	10	6500
4	19	11	2800
4	19	12	3500
4	19	13	17300
4	19	14	2400
4	19	15	4100
4	19	16	18200
4	19	17	6300
4	19	18	3800
4	19	19	20200
4	19	69	419400
4	19	NA	471500
4	20	2	5000
4	20	3	3100
4	20	4	8500
4	20	5	10400
4	20	6	13200
4	20	7	13500
4	20	8	5200
4	20	9	12600
4	20	10	7500
4	20	11	6000
4	20	12	2800
4	20	13	3500
4	20	14	17300
4	20	15	2300
4	20	16	3900
4	20	17	17700
4	20	18	6000
4	20	19	3500
4	20	20	19600
4	20	70	411500
4	20	NA	468700
5	1	51	536000
5	1	NA	516800
5	2	2	2500
5	2	52	519300
5	2	NA	510200
5	3	2	23100
5	3	3	2500
5	3	53	514400
5	3	NA	508900
5	4	2	6500
5	4	3	22900
5	4	4	2500
5	4	54	507100
5	4	NA	505500
5	5	2	10900
5	5	3	6500
5	5	4	22900
5	5	5	2500
5	5	55	500400
5	5	NA	503400
5	6	2	8700
5	6	3	10900
5	6	4	6500
5	6	5	22900
5	6	6	2500
5	6	56	496800
5	6	NA	502200
5	7	2	4900
5	7	3	8700
5	7	4	10700
5	7	5	6400
5	7	6	22600
5	7	7	2500
5	7	57	484200
5	7	NA	497400
5	8	2	17900
5	8	3	4900
5	8	4	8500
5	8	5	10700
5	8	6	6400
5	8	7	22400
5	8	8	2500
5	8	58	481100
5	8	NA	495700
5	9	2	5300
5	9	3	17900
5	9	4	4900
5	9	5	8500
5	9	6	10700
5	9	7	6400
5	9	8	22300
5	9	9	2500
5	9	59	478000
5	9	NA	495400
5	10	2	3500
5	10	3	5300
5	10	4	17800
5	10	5	4900
5	10	6	8500
5	10	7	10600
5	10	8	6400
5	10	9	22300
5	10	10	2500
5	10	60	473500
5	10	NA	493700
5	11	2	6300
5	11	3	3500
5	11	4	5300
5	11	5	17500
5	11	6	4700
5	11	7	7900
5	11	8	10500
5	11	9	6300
5	11	10	21300
5	11	11	2300
5	11	61	454500
5	11	NA	485700
5	12	2	29600
5	12	3	6300
5	12	4	3500
5	12	5	5300
5	12	6	17500
5	12	7	4600
5	12	8	7900
5	12	9	10500
5	12	10	6300
5	12	11	21300
5	12	12	2300
5	12	62	453300
5	12	NA	485400
5	13	2	1500
5	13	3	28500
5	13	4	6300
5	13	5	3400
5	13	6	5100
5	13	7	17300
5	13	8	4500
5	13	9	7600
5	13	10	9000
5	13	11	5900
5	13	12	19400
5	13	13	2300
5	13	63	424400
5	13	NA	475700
5	14	2	44000
5	14	3	1500
5	14	4	27700
5	14	5	6300
5	14	6	3400
5	14	7	5000
5	14	8	17300
5	14	9	4500
5	14	10	7400
5	14	11	9000
5	14	12	5000
5	14	13	18600
5	14	14	2300
5	14	64	416300
5	14	NA	471400
5	15	2	15700
5	15	3	44000
5	15	4	1500
5	15	5	27700
5	15	6	6300
5	15	7	3400
5	15	8	5000
5	15	9	17300
5	15	10	4500
5	15	11	7400
5	15	12	9000
5	15	13	5000
5	15	14	18500
5	15	15	2300
5	15	65	414600
5	15	NA	470900
5	16	2	2300
5	16	3	15500
5	16	4	42300
5	16	5	1500
5	16	6	26100
5	16	7	6100
5	16	8	3400
5	16	9	4900
5	16	10	16300
5	16	11	4400
5	16	12	7100
5	16	13	8900
5	16	14	4600
5	16	15	17400
5	16	16	2200
5	16	66	393200
5	16	NA	461900
5	17	2	37300
5	17	3	2300
5	17	4	15500
5	17	5	42300
5	17	6	1500
5	17	7	26100
5	17	8	6000
5	17	9	3400
5	17	10	4900
5	17	11	16300
5	17	12	4400
5	17	13	7100
5	17	14	8900
5	17	15	4600
5	17	16	17400
5	17	17	2200
5	17	67	391600
5	17	NA	461400
5	18	2	2200
5	18	3	36200
5	18	4	2200
5	18	5	15100
5	18	6	41900
5	18	7	1400
5	18	8	25500
5	18	9	6000
5	18	10	3400
5	18	11	4900
5	18	12	15600
5	18	13	4400
5	18	14	7000
5	18	15	8700
5	18	16	4500
5	18	17	16900
5	18	18	2200
5	18	68	380600
5	18	NA	457000
5	19	2	19700
5	19	3	2200
5	19	4	36100
5	19	5	2200
5	19	6	15100
5	19	7	41800
5	19	8	1400
5	19	9	25500
5	19	10	6000
5	19	11	3300
5	19	12	4900
5	19	13	15600
5	19	14	4400
5	19	15	7000
5	19	16	8700
5	19	17	4500
5	19	18	16900
5	19	19	2200
5	19	69	377600
5	19	NA	456700
5	20	2	3500
5	20	3	19600
5	20	4	2200
5	20	5	36100
5	20	6	2200
5	20	7	14900
5	20	8	41400
5	20	9	1400
5	20	10	24900
5	20	11	6000
5	20	12	2800
5	20	13	4900
5	20	14	15200
5	20	15	4200
5	20	16	6700
5	20	17	8700
5	20	18	4400
5	20	19	16600
5	20	20	2200
5	20	70	369700
5	20	NA	454100
6	1	51	527500
6	1	NA	514000
6	2	2	13800
6	2	52	524100
6	2	NA	513100
6	3	2	4400
6	3	3	13800
6	3	53	521900
6	3	NA	512700
6	4	2	2600
6	4	3	4400
6	4	4	13800
6	4	54	518200
6	4	NA	512300
6	5	2	4100
6	5	3	2600
6	5	4	4400
6	5	5	13800
6	5	55	515200
6	5	NA	510900
6	6	2	4400
6	6	3	4100
6	6	4	2500
6	6	5	4400
6	6	6	13800
6	6	56	512600
6	6	NA	509700
6	7	2	3800
6	7	3	4400
6	7	4	4100
6	7	5	2500
6	7	6	4400
6	7	7	13800
6	7	57	509600
6	7	NA	508400
6	8	2	4400
6	8	3	3800
6	8	4	4400
6	8	5	4100
6	8	6	2500
6	8	7	4400
6	8	8	13800
6	8	58	506900
6	8	NA	507600
6	9	2	3300
6	9	3	4400
6	9	4	3800
6	9	5	4300
6	9	6	4100
6	9	7	2500
6	9	8	4300
6	9	9	13600
6	9	59	499500
6	9	NA	505000
6	10	2	10500
6	10	3	3300
6	10	4	4400
6	10	5	3700
6	10	6	4300
6	10	7	4000
6	10	8	2500
6	10	9	4300
6	10	10	13400
6	10	60	493800
6	10	NA	503200
6	11	2	8000
6	11	3	10500
6	11	4	3100
6	11	5	4400
6	11	6	3700
6	11	7	4300
6	11	8	4000
6	11	9	2500
6	11	10	4300
6	11	11	13300
6	11	61	489900
6	11	NA	502400
6	12	2	5000
6	12	3	7900
6	12	4	10500
6	12	5	3100
6	12	6	4400
6	12	7	3700
6	12	8	4300
6	12	9	4000
6	12	10	2500
6	12	11	4300
6	12	12	13300
6	12	62	486300
6	12	NA	500800
6	13	2	5300
6	13	3	5000
6	13	4	7900
6	13	5	10500
6	13	6	3100
6	13	7	4300
6	13	8	3600
6	13	9	4100
6	13	10	4000
6	13	11	2500
6	13	12	4300
6	13	13	13300
6	13	63	477700
6	13	NA	497600
6	14	2	12200
6	14	3	5300
6	14	4	5000
6	14	5	7900
6	14	6	10500
6	14	7	3100
6	14	8	4300
6	14	9	3600
6	14	10	4100
6	14	11	4000
6	14	12	2500
6	14	13	4300
6	14	14	13300
6	14	64	477400
6	14	NA	497400
6	15	2	500
6	15	3	12100
6	15	4	5300
6	15	5	4900
6	15	6	7900
6	15	7	10400
6	15	8	3100
6	15	9	4200
6	15	10	3600
6	15	11	4100
6	15	12	4000
6	15	13	2500
6	15	14	4300
6	15	15	13300
6	15	65	473400
6	15	NA	496400
6	16	2	5400
6	16	3	500
6	16	4	12100
6	16	5	5300
6	16	6	4900
6	16	7	7900
6	16	8	10400
6	16	9	3000
6	16	10	4200
6	16	11	3600
6	16	12	4100
6	16	13	4000
6	16	14	2500
6	16	15	4300
6	16	16	13300
6	16	66	471700
6	16	NA	495800
6	17	2	2400
6	17	3	5400
6	17	4	500
6	17	5	12100
6	17	6	5300
6	17	7	4900
6	17	8	7800
6	17	9	10400
6	17	10	3000
6	17	11	4200
6	17	12	3600
6	17	13	4100
6	17	14	3900
6	17	15	2500
6	17	16	4300
6	17	17	13300
6	17	67	468600
6	17	NA	494200
6	18	2	4600
6	18	3	2400
6	18	4	5200
6	18	5	500
6	18	6	11900
6	18	7	5300
6	18	8	4800
6	18	9	7500
6	18	10	10000
6	18	11	2700
6	18	12	3900
6	18	13	2900
6	18	14	4000
6	18	15	3800
6	18	16	2200
6	18	17	4100
6	18	18	12200
6	18	68	447700
6	18	NA	485900
6	19	2	33400
6	19	3	4600
6	19	4	2400
6	19	5	5200
6	19	6	500
6	19	7	11700
6	19	8	5300
6	19	9	4800
6	19	10	6600
6	19	11	9800
6	19	12	2700
6	19	13	3900
6	19	14	2900
6	19	15	4000
6	19	16	3800
6	19	17	2100
6	19	18	4000
6	19	19	11300
6	19	69	435100
6	19	NA	482800
6	20	2	18500
6	20	3	33200
6	20	4	4600
6	20	5	2400
6	20	6	5200
6	20	7	500
6	20	8	11700
6	20	9	5300
6	20	10	4700
6	20	11	6600
6	20	12	9800
6	20	13	2700
6	20	14	3900
6	20	15	2900
6	20	16	3900
6	20	17	3300
6	20	18	2000
6	20	19	4000
6	20	20	10900
6	20	70	431300
6	20	NA	481500
7	1	51	529800
7	1	NA	511200
7	2	2	14300
7	2	52	524900
7	2	NA	509200
7	3	2	7000
7	3	3	14200
7	3	53	519900
7	3	NA	506300
7	4	2	8000
7	4	3	7000
7	4	4	14100
7	4	54	508100
7	4	NA	503600
7	5	2	14500
7	5	3	8000
7	5	4	7000
7	5	5	14000
7	5	55	505600
7	5	NA	502700
7	6	2	3600
7	6	3	14500
7	6	4	8000
7	6	5	6900
7	6	6	13900
7	6	56	505100
7	6	NA	501800
7	7	2	1600
7	7	3	3600
7	7	4	14400
7	7	5	8000
7	7	6	6900
7	7	7	13900
7	7	57	501200
7	7	NA	500600
7	8	2	5200
7	8	3	1600
7	8	4	3600
7	8	5	14300
7	8	6	8000
7	8	7	6900
7	8	8	13800
7	8	58	497500
7	8	NA	499700
7	9	2	4800
7	9	3	5200
7	9	4	1600
7	9	5	3600
7	9	6	14200
7	9	7	8000
7	9	8	6900
7	9	9	13800
7	9	59	491000
7	9	NA	497000
7	10	2	9300
7	10	3	4800
7	10	4	5200
7	10	5	1600
7	10	6	3500
7	10	7	14000
7	10	8	8000
7	10	9	6900
7	10	10	13700
7	10	60	485200
7	10	NA	495000
7	11	2	8100
7	11	3	9200
7	11	4	4800
7	11	5	5200
7	11	6	1600
7	11	7	3500
7	11	8	14000
7	11	9	8000
7	11	10	6800
7	11	11	13500
7	11	61	480700
7	11	NA	493100
7	12	2	6800
7	12	3	8100
7	12	4	9200
7	12	5	4800
7	12	6	5200
7	12	7	1600
7	12	8	3300
7	12	9	14000
7	12	10	7900
7	12	11	6800
7	12	12	13300
7	12	62	478200
7	12	NA	491400
7	13	2	4800
7	13	3	6800
7	13	4	8100
7	13	5	9100
7	13	6	4800
7	13	7	5200
7	13	8	1600
7	13	9	3300
7	13	10	14000
7	13	11	7800
7	13	12	6800
7	13	13	13000
7	13	63	475000
7	13	NA	490000
7	14	2	5000
7	14	3	4800
7	14	4	6800
7	14	5	8100
7	14	6	9100
7	14	7	4600
7	14	8	5100
7	14	9	1600
7	14	10	3300
7	14	11	13800
7	14	12	7800
7	14	13	6800
7	14	14	12700
7	14	64	470500
7	14	NA	489200
7	15	2	6100
7	15	3	5000
7	15	4	4800
7	15	5	6800
7	15	6	7900
7	15	7	9100
7	15	8	4500
7	15	9	5100
7	15	10	1500
7	15	11	3300
7	15	12	13300
7	15	13	7600
7	15	14	6800
7	15	15	12700
7	15	65	462000
7	15	NA	485700
7	16	2	13100
7	16	3	6000
7	16	4	4900
7	16	5	4800
7	16	6	6800
7	16	7	7900
7	16	8	9000
7	16	9	4400
7	16	10	5100
7	16	11	1500
7	16	12	3300
7	16	13	13000
7	16	14	7500
7	16	15	6800
7	16	16	12500
7	16	66	451000
7	16	NA	483000
7	17	2	14600
7	17	3	13100
7	17	4	5900
7	17	5	4900
7	17	6	4800
7	17	7	6800
7	17	8	7800
7	17	9	9000
7	17	10	4300
